heure;habitat_collectif;restauration;commerces;bureaux
4116;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4117;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4118;0;27.6394632352941;1.61098585714286;7.30313588571428
4119;0;5.52789264705882;1.07399057142857;5.47735191428571
4120;0;5.52789264705882;1.07399057142857;3.65156794285714
4121;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4122;467.78256;5.52789264705882;2.68497642857143;0
4123;267.30432;16.5836779411765;2.14798114285714;0
4124;133.65216;16.5836779411765;1.07399057142857;0
4125;0;44.2231411764706;0;0
4126;0;38.6952485294118;0;0
4127;0;22.1115705882353;0;0
4128;0;0;0;0
4129;0;0;0;0
4130;0;0;0;0
4131;0;0;0;0
4132;0;0;0;0
4133;0;0;0;0
4134;133.65216;0;0;1.82578397142857
4135;467.78256;0;0;1.82578397142857
4136;133.65216;0;0.536995285714286;5.47735191428571
4137;0;5.52789264705882;1.07399057142857;9.12891985714286
4138;0;5.52789264705882;1.07399057142857;7.30313588571428
4139;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4140;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4141;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4142;0;27.6394632352941;1.61098585714286;7.30313588571428
4143;0;5.52789264705882;1.07399057142857;5.47735191428571
4144;0;5.52789264705882;1.07399057142857;3.65156794285714
4145;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4146;467.78256;5.52789264705882;2.68497642857143;0
4147;267.30432;16.5836779411765;2.14798114285714;0
4148;133.65216;16.5836779411765;1.07399057142857;0
4149;0;44.2231411764706;0;0
4150;0;38.6952485294118;0;0
4151;0;22.1115705882353;0;0
4152;0;0;0;0
4153;0;0;0;0
4154;0;0;0;0
4155;0;0;0;0
4156;0;0;0;0
4157;0;0;0;0
4158;133.65216;0;0;1.82578397142857
4159;467.78256;0;0;1.82578397142857
4160;133.65216;0;0.536995285714286;5.47735191428571
4161;0;5.52789264705882;1.07399057142857;9.12891985714286
4162;0;5.52789264705882;1.07399057142857;7.30313588571428
4163;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4164;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4165;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4166;0;27.6394632352941;1.61098585714286;7.30313588571428
4167;0;5.52789264705882;1.07399057142857;5.47735191428571
4168;0;5.52789264705882;1.07399057142857;3.65156794285714
4169;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4170;467.78256;5.52789264705882;2.68497642857143;0
4171;267.30432;16.5836779411765;2.14798114285714;0
4172;133.65216;16.5836779411765;1.07399057142857;0
4173;0;44.2231411764706;0;0
4174;0;38.6952485294118;0;0
4175;0;22.1115705882353;0;0
4176;0;0;0;0
4177;0;0;0;0
4178;0;0;0;0
4179;0;0;0;0
4180;0;0;0;0
4181;0;0;0;0
4182;133.65216;0;0;1.82578397142857
4183;467.78256;0;0;1.82578397142857
4184;133.65216;0;0.536995285714286;5.47735191428571
4185;0;5.52789264705882;1.07399057142857;9.12891985714286
4186;0;5.52789264705882;1.07399057142857;7.30313588571428
4187;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4188;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4189;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4190;0;27.6394632352941;1.61098585714286;7.30313588571428
4191;0;5.52789264705882;1.07399057142857;5.47735191428571
4192;0;5.52789264705882;1.07399057142857;3.65156794285714
4193;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4194;467.78256;5.52789264705882;2.68497642857143;0
4195;267.30432;16.5836779411765;2.14798114285714;0
4196;133.65216;16.5836779411765;1.07399057142857;0
4197;0;44.2231411764706;0;0
4198;0;38.6952485294118;0;0
4199;0;22.1115705882353;0;0
4200;0;0;0;0
4201;0;0;0;0
4202;0;0;0;0
4203;0;0;0;0
4204;0;0;0;0
4205;0;0;0;0
4206;133.65216;0;0;1.82578397142857
4207;467.78256;0;0;1.82578397142857
4208;133.65216;0;0.536995285714286;5.47735191428571
4209;0;5.52789264705882;1.07399057142857;9.12891985714286
4210;0;5.52789264705882;1.07399057142857;7.30313588571428
4211;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4212;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4213;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4214;0;27.6394632352941;1.61098585714286;7.30313588571428
4215;0;5.52789264705882;1.07399057142857;5.47735191428571
4216;0;5.52789264705882;1.07399057142857;3.65156794285714
4217;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4218;467.78256;5.52789264705882;2.68497642857143;0
4219;267.30432;16.5836779411765;2.14798114285714;0
4220;133.65216;16.5836779411765;1.07399057142857;0
4221;0;44.2231411764706;0;0
4222;0;38.6952485294118;0;0
4223;0;22.1115705882353;0;0
4224;0;0;0;0
4225;0;0;0;0
4226;0;0;0;0
4227;0;0;0;0
4228;0;0;0;0
4229;0;0;0;0
4230;133.65216;0;0;1.82578397142857
4231;467.78256;0;0;1.82578397142857
4232;133.65216;0;0.536995285714286;5.47735191428571
4233;0;5.52789264705882;1.07399057142857;9.12891985714286
4234;0;5.52789264705882;1.07399057142857;7.30313588571428
4235;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4236;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4237;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4238;0;27.6394632352941;1.61098585714286;7.30313588571428
4239;0;5.52789264705882;1.07399057142857;5.47735191428571
4240;0;5.52789264705882;1.07399057142857;3.65156794285714
4241;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4242;467.78256;5.52789264705882;2.68497642857143;0
4243;267.30432;16.5836779411765;2.14798114285714;0
4244;133.65216;16.5836779411765;1.07399057142857;0
4245;0;44.2231411764706;0;0
4246;0;38.6952485294118;0;0
4247;0;22.1115705882353;0;0
4248;0;0;0;0
4249;0;0;0;0
4250;0;0;0;0
4251;0;0;0;0
4252;0;0;0;0
4253;0;0;0;0
4254;133.65216;0;0;1.82578397142857
4255;467.78256;0;0;1.82578397142857
4256;133.65216;0;0.536995285714286;5.47735191428571
4257;0;5.52789264705882;1.07399057142857;9.12891985714286
4258;0;5.52789264705882;1.07399057142857;7.30313588571428
4259;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4260;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4261;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4262;0;27.6394632352941;1.61098585714286;7.30313588571428
4263;0;5.52789264705882;1.07399057142857;5.47735191428571
4264;0;5.52789264705882;1.07399057142857;3.65156794285714
4265;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4266;467.78256;5.52789264705882;2.68497642857143;0
4267;267.30432;16.5836779411765;2.14798114285714;0
4268;133.65216;16.5836779411765;1.07399057142857;0
4269;0;44.2231411764706;0;0
4270;0;38.6952485294118;0;0
4271;0;22.1115705882353;0;0
4272;0;0;0;0
4273;0;0;0;0
4274;0;0;0;0
4275;0;0;0;0
4276;0;0;0;0
4277;0;0;0;0
4278;133.65216;0;0;1.82578397142857
4279;467.78256;0;0;1.82578397142857
4280;133.65216;0;0.536995285714286;5.47735191428571
4281;0;5.52789264705882;1.07399057142857;9.12891985714286
4282;0;5.52789264705882;1.07399057142857;7.30313588571428
4283;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4284;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4285;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4286;0;27.6394632352941;1.61098585714286;7.30313588571428
4287;0;5.52789264705882;1.07399057142857;5.47735191428571
4288;0;5.52789264705882;1.07399057142857;3.65156794285714
4289;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4290;467.78256;5.52789264705882;2.68497642857143;0
4291;267.30432;16.5836779411765;2.14798114285714;0
4292;133.65216;16.5836779411765;1.07399057142857;0
4293;0;44.2231411764706;0;0
4294;0;38.6952485294118;0;0
4295;0;22.1115705882353;0;0
4296;0;0;0;0
4297;0;0;0;0
4298;0;0;0;0
4299;0;0;0;0
4300;0;0;0;0
4301;0;0;0;0
4302;133.65216;0;0;1.82578397142857
4303;467.78256;0;0;1.82578397142857
4304;133.65216;0;0.536995285714286;5.47735191428571
4305;0;5.52789264705882;1.07399057142857;9.12891985714286
4306;0;5.52789264705882;1.07399057142857;7.30313588571428
4307;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4308;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4309;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4310;0;27.6394632352941;1.61098585714286;7.30313588571428
4311;0;5.52789264705882;1.07399057142857;5.47735191428571
4312;0;5.52789264705882;1.07399057142857;3.65156794285714
4313;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4314;467.78256;5.52789264705882;2.68497642857143;0
4315;267.30432;16.5836779411765;2.14798114285714;0
4316;133.65216;16.5836779411765;1.07399057142857;0
4317;0;44.2231411764706;0;0
4318;0;38.6952485294118;0;0
4319;0;22.1115705882353;0;0
4320;0;0;0;0
4321;0;0;0;0
4322;0;0;0;0
4323;0;0;0;0
4324;0;0;0;0
4325;0;0;0;0
4326;133.65216;0;0;1.82578397142857
4327;467.78256;0;0;1.82578397142857
4328;133.65216;0;0.536995285714286;5.47735191428571
4329;0;5.52789264705882;1.07399057142857;9.12891985714286
4330;0;5.52789264705882;1.07399057142857;7.30313588571428
4331;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4332;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4333;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4334;0;27.6394632352941;1.61098585714286;7.30313588571428
4335;0;5.52789264705882;1.07399057142857;5.47735191428571
4336;0;5.52789264705882;1.07399057142857;3.65156794285714
4337;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4338;467.78256;5.52789264705882;2.68497642857143;0
4339;267.30432;16.5836779411765;2.14798114285714;0
4340;133.65216;16.5836779411765;1.07399057142857;0
4341;0;44.2231411764706;0;0
4342;0;38.6952485294118;0;0
4343;0;22.1115705882353;0;0
4344;0;0;0;0
4345;0;0;0;0
4346;0;0;0;0
4347;0;0;0;0
4348;0;0;0;0
4349;0;0;0;0
4350;133.65216;0;0;1.82578397142857
4351;467.78256;0;0;1.82578397142857
4352;133.65216;0;0.536995285714286;5.47735191428571
4353;0;5.52789264705882;1.07399057142857;9.12891985714286
4354;0;5.52789264705882;1.07399057142857;7.30313588571428
4355;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4356;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4357;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4358;0;27.6394632352941;1.61098585714286;7.30313588571428
4359;0;5.52789264705882;1.07399057142857;5.47735191428571
4360;0;5.52789264705882;1.07399057142857;3.65156794285714
4361;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4362;467.78256;5.52789264705882;2.68497642857143;0
4363;267.30432;16.5836779411765;2.14798114285714;0
4364;133.65216;16.5836779411765;1.07399057142857;0
4365;0;44.2231411764706;0;0
4366;0;38.6952485294118;0;0
4367;0;22.1115705882353;0;0
4368;0;0;0;0
4369;0;0;0;0
4370;0;0;0;0
4371;0;0;0;0
4372;0;0;0;0
4373;0;0;0;0
4374;133.65216;0;0;1.82578397142857
4375;467.78256;0;0;1.82578397142857
4376;133.65216;0;0.536995285714286;5.47735191428571
4377;0;5.52789264705882;1.07399057142857;9.12891985714286
4378;0;5.52789264705882;1.07399057142857;7.30313588571428
4379;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4380;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4381;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4382;0;27.6394632352941;1.61098585714286;7.30313588571428
4383;0;5.52789264705882;1.07399057142857;5.47735191428571
4384;0;5.52789264705882;1.07399057142857;3.65156794285714
4385;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4386;467.78256;5.52789264705882;2.68497642857143;0
4387;267.30432;16.5836779411765;2.14798114285714;0
4388;133.65216;16.5836779411765;1.07399057142857;0
4389;0;44.2231411764706;0;0
4390;0;38.6952485294118;0;0
4391;0;22.1115705882353;0;0
4392;0;0;0;0
4393;0;0;0;0
4394;0;0;0;0
4395;0;0;0;0
4396;0;0;0;0
4397;0;0;0;0
4398;133.65216;0;0;1.82578397142857
4399;467.78256;0;0;1.82578397142857
4400;133.65216;0;0.536995285714286;5.47735191428571
4401;0;5.52789264705882;1.07399057142857;9.12891985714286
4402;0;5.52789264705882;1.07399057142857;7.30313588571428
4403;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4404;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4405;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4406;0;27.6394632352941;1.61098585714286;7.30313588571428
4407;0;5.52789264705882;1.07399057142857;5.47735191428571
4408;0;5.52789264705882;1.07399057142857;3.65156794285714
4409;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4410;467.78256;5.52789264705882;2.68497642857143;0
4411;267.30432;16.5836779411765;2.14798114285714;0
4412;133.65216;16.5836779411765;1.07399057142857;0
4413;0;44.2231411764706;0;0
4414;0;38.6952485294118;0;0
4415;0;22.1115705882353;0;0
4416;0;0;0;0
4417;0;0;0;0
4418;0;0;0;0
4419;0;0;0;0
4420;0;0;0;0
4421;0;0;0;0
4422;133.65216;0;0;1.82578397142857
4423;467.78256;0;0;1.82578397142857
4424;133.65216;0;0.536995285714286;5.47735191428571
4425;0;5.52789264705882;1.07399057142857;9.12891985714286
4426;0;5.52789264705882;1.07399057142857;7.30313588571428
4427;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4428;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4429;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4430;0;27.6394632352941;1.61098585714286;7.30313588571428
4431;0;5.52789264705882;1.07399057142857;5.47735191428571
4432;0;5.52789264705882;1.07399057142857;3.65156794285714
4433;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4434;467.78256;5.52789264705882;2.68497642857143;0
4435;267.30432;16.5836779411765;2.14798114285714;0
4436;133.65216;16.5836779411765;1.07399057142857;0
4437;0;44.2231411764706;0;0
4438;0;38.6952485294118;0;0
4439;0;22.1115705882353;0;0
4440;0;0;0;0
4441;0;0;0;0
4442;0;0;0;0
4443;0;0;0;0
4444;0;0;0;0
4445;0;0;0;0
4446;133.65216;0;0;1.82578397142857
4447;467.78256;0;0;1.82578397142857
4448;133.65216;0;0.536995285714286;5.47735191428571
4449;0;5.52789264705882;1.07399057142857;9.12891985714286
4450;0;5.52789264705882;1.07399057142857;7.30313588571428
4451;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4452;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4453;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4454;0;27.6394632352941;1.61098585714286;7.30313588571428
4455;0;5.52789264705882;1.07399057142857;5.47735191428571
4456;0;5.52789264705882;1.07399057142857;3.65156794285714
4457;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4458;467.78256;5.52789264705882;2.68497642857143;0
4459;267.30432;16.5836779411765;2.14798114285714;0
4460;133.65216;16.5836779411765;1.07399057142857;0
4461;0;44.2231411764706;0;0
4462;0;38.6952485294118;0;0
4463;0;22.1115705882353;0;0
4464;0;0;0;0
4465;0;0;0;0
4466;0;0;0;0
4467;0;0;0;0
4468;0;0;0;0
4469;0;0;0;0
4470;133.65216;0;0;1.82578397142857
4471;467.78256;0;0;1.82578397142857
4472;133.65216;0;0.536995285714286;5.47735191428571
4473;0;5.52789264705882;1.07399057142857;9.12891985714286
4474;0;5.52789264705882;1.07399057142857;7.30313588571428
4475;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4476;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4477;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4478;0;27.6394632352941;1.61098585714286;7.30313588571428
4479;0;5.52789264705882;1.07399057142857;5.47735191428571
4480;0;5.52789264705882;1.07399057142857;3.65156794285714
4481;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4482;467.78256;5.52789264705882;2.68497642857143;0
4483;267.30432;16.5836779411765;2.14798114285714;0
4484;133.65216;16.5836779411765;1.07399057142857;0
4485;0;44.2231411764706;0;0
4486;0;38.6952485294118;0;0
4487;0;22.1115705882353;0;0
4488;0;0;0;0
4489;0;0;0;0
4490;0;0;0;0
4491;0;0;0;0
4492;0;0;0;0
4493;0;0;0;0
4494;133.65216;0;0;1.82578397142857
4495;467.78256;0;0;1.82578397142857
4496;133.65216;0;0.536995285714286;5.47735191428571
4497;0;5.52789264705882;1.07399057142857;9.12891985714286
4498;0;5.52789264705882;1.07399057142857;7.30313588571428
4499;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4500;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4501;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4502;0;27.6394632352941;1.61098585714286;7.30313588571428
4503;0;5.52789264705882;1.07399057142857;5.47735191428571
4504;0;5.52789264705882;1.07399057142857;3.65156794285714
4505;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4506;467.78256;5.52789264705882;2.68497642857143;0
4507;267.30432;16.5836779411765;2.14798114285714;0
4508;133.65216;16.5836779411765;1.07399057142857;0
4509;0;44.2231411764706;0;0
4510;0;38.6952485294118;0;0
4511;0;22.1115705882353;0;0
4512;0;0;0;0
4513;0;0;0;0
4514;0;0;0;0
4515;0;0;0;0
4516;0;0;0;0
4517;0;0;0;0
4518;133.65216;0;0;1.82578397142857
4519;467.78256;0;0;1.82578397142857
4520;133.65216;0;0.536995285714286;5.47735191428571
4521;0;5.52789264705882;1.07399057142857;9.12891985714286
4522;0;5.52789264705882;1.07399057142857;7.30313588571428
4523;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4524;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4525;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4526;0;27.6394632352941;1.61098585714286;7.30313588571428
4527;0;5.52789264705882;1.07399057142857;5.47735191428571
4528;0;5.52789264705882;1.07399057142857;3.65156794285714
4529;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4530;467.78256;5.52789264705882;2.68497642857143;0
4531;267.30432;16.5836779411765;2.14798114285714;0
4532;133.65216;16.5836779411765;1.07399057142857;0
4533;0;44.2231411764706;0;0
4534;0;38.6952485294118;0;0
4535;0;22.1115705882353;0;0
4536;0;0;0;0
4537;0;0;0;0
4538;0;0;0;0
4539;0;0;0;0
4540;0;0;0;0
4541;0;0;0;0
4542;133.65216;0;0;1.82578397142857
4543;467.78256;0;0;1.82578397142857
4544;133.65216;0;0.536995285714286;5.47735191428571
4545;0;5.52789264705882;1.07399057142857;9.12891985714286
4546;0;5.52789264705882;1.07399057142857;7.30313588571428
4547;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4548;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4549;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4550;0;27.6394632352941;1.61098585714286;7.30313588571428
4551;0;5.52789264705882;1.07399057142857;5.47735191428571
4552;0;5.52789264705882;1.07399057142857;3.65156794285714
4553;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4554;467.78256;5.52789264705882;2.68497642857143;0
4555;267.30432;16.5836779411765;2.14798114285714;0
4556;133.65216;16.5836779411765;1.07399057142857;0
4557;0;44.2231411764706;0;0
4558;0;38.6952485294118;0;0
4559;0;22.1115705882353;0;0
4560;0;0;0;0
4561;0;0;0;0
4562;0;0;0;0
4563;0;0;0;0
4564;0;0;0;0
4565;0;0;0;0
4566;133.65216;0;0;1.82578397142857
4567;467.78256;0;0;1.82578397142857
4568;133.65216;0;0.536995285714286;5.47735191428571
4569;0;5.52789264705882;1.07399057142857;9.12891985714286
4570;0;5.52789264705882;1.07399057142857;7.30313588571428
4571;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4572;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4573;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4574;0;27.6394632352941;1.61098585714286;7.30313588571428
4575;0;5.52789264705882;1.07399057142857;5.47735191428571
4576;0;5.52789264705882;1.07399057142857;3.65156794285714
4577;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4578;467.78256;5.52789264705882;2.68497642857143;0
4579;267.30432;16.5836779411765;2.14798114285714;0
4580;133.65216;16.5836779411765;1.07399057142857;0
4581;0;44.2231411764706;0;0
4582;0;38.6952485294118;0;0
4583;0;22.1115705882353;0;0
4584;0;0;0;0
4585;0;0;0;0
4586;0;0;0;0
4587;0;0;0;0
4588;0;0;0;0
4589;0;0;0;0
4590;133.65216;0;0;1.82578397142857
4591;467.78256;0;0;1.82578397142857
4592;133.65216;0;0.536995285714286;5.47735191428571
4593;0;5.52789264705882;1.07399057142857;9.12891985714286
4594;0;5.52789264705882;1.07399057142857;7.30313588571428
4595;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4596;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4597;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4598;0;27.6394632352941;1.61098585714286;7.30313588571428
4599;0;5.52789264705882;1.07399057142857;5.47735191428571
4600;0;5.52789264705882;1.07399057142857;3.65156794285714
4601;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4602;467.78256;5.52789264705882;2.68497642857143;0
4603;267.30432;16.5836779411765;2.14798114285714;0
4604;133.65216;16.5836779411765;1.07399057142857;0
4605;0;44.2231411764706;0;0
4606;0;38.6952485294118;0;0
4607;0;22.1115705882353;0;0
4608;0;0;0;0
4609;0;0;0;0
4610;0;0;0;0
4611;0;0;0;0
4612;0;0;0;0
4613;0;0;0;0
4614;133.65216;0;0;1.82578397142857
4615;467.78256;0;0;1.82578397142857
4616;133.65216;0;0.536995285714286;5.47735191428571
4617;0;5.52789264705882;1.07399057142857;9.12891985714286
4618;0;5.52789264705882;1.07399057142857;7.30313588571428
4619;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4620;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4621;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4622;0;27.6394632352941;1.61098585714286;7.30313588571428
4623;0;5.52789264705882;1.07399057142857;5.47735191428571
4624;0;5.52789264705882;1.07399057142857;3.65156794285714
4625;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4626;467.78256;5.52789264705882;2.68497642857143;0
4627;267.30432;16.5836779411765;2.14798114285714;0
4628;133.65216;16.5836779411765;1.07399057142857;0
4629;0;44.2231411764706;0;0
4630;0;38.6952485294118;0;0
4631;0;22.1115705882353;0;0
4632;0;0;0;0
4633;0;0;0;0
4634;0;0;0;0
4635;0;0;0;0
4636;0;0;0;0
4637;0;0;0;0
4638;133.65216;0;0;1.82578397142857
4639;467.78256;0;0;1.82578397142857
4640;133.65216;0;0.536995285714286;5.47735191428571
4641;0;5.52789264705882;1.07399057142857;9.12891985714286
4642;0;5.52789264705882;1.07399057142857;7.30313588571428
4643;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4644;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4645;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4646;0;27.6394632352941;1.61098585714286;7.30313588571428
4647;0;5.52789264705882;1.07399057142857;5.47735191428571
4648;0;5.52789264705882;1.07399057142857;3.65156794285714
4649;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4650;467.78256;5.52789264705882;2.68497642857143;0
4651;267.30432;16.5836779411765;2.14798114285714;0
4652;133.65216;16.5836779411765;1.07399057142857;0
4653;0;44.2231411764706;0;0
4654;0;38.6952485294118;0;0
4655;0;22.1115705882353;0;0
4656;0;0;0;0
4657;0;0;0;0
4658;0;0;0;0
4659;0;0;0;0
4660;0;0;0;0
4661;0;0;0;0
4662;133.65216;0;0;1.82578397142857
4663;467.78256;0;0;1.82578397142857
4664;133.65216;0;0.536995285714286;5.47735191428571
4665;0;5.52789264705882;1.07399057142857;9.12891985714286
4666;0;5.52789264705882;1.07399057142857;7.30313588571428
4667;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4668;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4669;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4670;0;27.6394632352941;1.61098585714286;7.30313588571428
4671;0;5.52789264705882;1.07399057142857;5.47735191428571
4672;0;5.52789264705882;1.07399057142857;3.65156794285714
4673;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4674;467.78256;5.52789264705882;2.68497642857143;0
4675;267.30432;16.5836779411765;2.14798114285714;0
4676;133.65216;16.5836779411765;1.07399057142857;0
4677;0;44.2231411764706;0;0
4678;0;38.6952485294118;0;0
4679;0;22.1115705882353;0;0
4680;0;0;0;0
4681;0;0;0;0
4682;0;0;0;0
4683;0;0;0;0
4684;0;0;0;0
4685;0;0;0;0
4686;133.65216;0;0;1.82578397142857
4687;467.78256;0;0;1.82578397142857
4688;133.65216;0;0.536995285714286;5.47735191428571
4689;0;5.52789264705882;1.07399057142857;9.12891985714286
4690;0;5.52789264705882;1.07399057142857;7.30313588571428
4691;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4692;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4693;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4694;0;27.6394632352941;1.61098585714286;7.30313588571428
4695;0;5.52789264705882;1.07399057142857;5.47735191428571
4696;0;5.52789264705882;1.07399057142857;3.65156794285714
4697;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4698;467.78256;5.52789264705882;2.68497642857143;0
4699;267.30432;16.5836779411765;2.14798114285714;0
4700;133.65216;16.5836779411765;1.07399057142857;0
4701;0;44.2231411764706;0;0
4702;0;38.6952485294118;0;0
4703;0;22.1115705882353;0;0
4704;0;0;0;0
4705;0;0;0;0
4706;0;0;0;0
4707;0;0;0;0
4708;0;0;0;0
4709;0;0;0;0
4710;133.65216;0;0;1.82578397142857
4711;467.78256;0;0;1.82578397142857
4712;133.65216;0;0.536995285714286;5.47735191428571
4713;0;5.52789264705882;1.07399057142857;9.12891985714286
4714;0;5.52789264705882;1.07399057142857;7.30313588571428
4715;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4716;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4717;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
4718;0;27.6394632352941;1.61098585714286;7.30313588571428
4719;0;5.52789264705882;1.07399057142857;5.47735191428571
4720;0;5.52789264705882;1.07399057142857;3.65156794285714
4721;200.47824;5.52789264705882;2.14798114285714;1.82578397142857
4722;467.78256;5.52789264705882;2.68497642857143;0
4723;267.30432;16.5836779411765;2.14798114285714;0
4724;133.65216;16.5836779411765;1.07399057142857;0
4725;0;44.2231411764706;0;0
4726;0;38.6952485294118;0;0
4727;0;22.1115705882353;0;0
4728;0;0;0;0
4729;0;0;0;0
4730;0;0;0;0
4731;0;0;0;0
4732;0;0;0;0
4733;0;0;0;0
4734;133.65216;0;0;1.82578397142857
4735;467.78256;0;0;1.82578397142857
4736;133.65216;0;0.536995285714286;5.47735191428571
4737;0;5.52789264705882;1.07399057142857;9.12891985714286
4738;0;5.52789264705882;1.07399057142857;7.30313588571428
4739;133.65216;11.0557852941176;1.07399057142857;3.65156794285714
4740;267.30432;27.6394632352941;1.61098585714286;1.82578397142857
4741;133.65216;44.2231411764706;1.61098585714286;3.65156794285714
