Heure; Bilan [kWh]; Stockage [kWh]; Température du stock [°C]; COP chauffage; COP ECS; ECS Gachée
4099.000000;0.000000;492653.952018;94.980107;5.000000;5.000000;23.700000;600.000000
4100.000000;0.000000;492530.842614;94.959871;5.000000;5.000000;0.000000;600.000000
4101.000000;0.000000;492843.930017;95.011334;5.000000;5.000000;0.000000;600.000000
4102.000000;0.000000;493159.272601;95.063169;5.000000;5.000000;0.000000;600.000000
4103.000000;210.561564;493105.737395;95.054369;5.000000;5.000000;0.000000;600.000000
4104.000000;231.400696;493074.316356;95.049204;5.000000;5.000000;0.000000;600.000000
4105.000000;232.665111;493042.896841;95.044040;5.000000;5.000000;0.000000;600.000000
4106.000000;232.665111;493011.478849;95.038875;5.000000;5.000000;0.000000;600.000000
4107.000000;232.665111;492980.062381;95.033711;5.000000;5.000000;0.000000;600.000000
4108.000000;232.665111;492948.647436;95.028547;5.000000;5.000000;0.000000;600.000000
4109.000000;258.498111;492917.234015;95.023384;5.000000;5.000000;23.700000;600.000000
4110.000000;0.000000;493285.622012;95.083938;5.000000;5.000000;47.400000;600.000000
4111.000000;235.110920;492784.583907;95.001579;5.000000;5.000000;71.100000;600.000000
4112.000000;0.000000;493307.621872;95.087554;5.000000;5.000000;142.200000;600.000000
4113.000000;440.396893;493260.460241;95.079802;5.000000;5.000000;284.400000;600.000000
4114.000000;478.452935;493215.126680;95.072350;5.000000;5.000000;402.900000;600.000000
4115.000000;499.765327;493034.266833;95.042621;5.000000;5.000000;474.000000;600.000000
4116.000000;0.000000;493653.905956;95.144474;5.000000;5.000000;497.700000;600.000000
4117.000000;377.756956;493439.320481;95.109202;5.000000;5.000000;474.000000;600.000000
4118.000000;462.559817;493371.329681;95.098026;5.000000;5.000000;402.900000;600.000000
4119.000000;436.565742;493327.816528;95.090873;5.000000;5.000000;296.250000;600.000000
4120.000000;389.657351;493286.131269;95.084021;5.000000;5.000000;154.050000;600.000000
4121.000000;332.955134;493044.721585;95.044340;5.000000;5.000000;82.950000;600.000000
4122.000000;0.000000;493018.229776;95.039985;5.000000;5.000000;35.550000;600.000000
4123.000000;0.000000;492874.784050;95.016406;5.000000;5.000000;11.850000;600.000000
4124.000000;0.000000;492751.648905;94.996166;5.000000;5.000000;0.000000;600.000000
4125.000000;0.000000;493064.627562;95.047612;5.000000;5.000000;0.000000;600.000000
4126.000000;208.536882;492994.513268;95.036087;5.000000;5.000000;0.000000;600.000000
4127.000000;210.561564;492940.986051;95.027288;5.000000;5.000000;0.000000;600.000000
4128.000000;231.400696;492909.573001;95.022125;5.000000;5.000000;0.000000;600.000000
4129.000000;232.665111;492878.161475;95.016961;5.000000;5.000000;0.000000;600.000000
4130.000000;232.665111;492846.751471;95.011798;5.000000;5.000000;0.000000;600.000000
4131.000000;232.665111;492815.342991;95.006635;5.000000;5.000000;0.000000;600.000000
4132.000000;232.665111;492783.936033;95.001473;5.000000;5.000000;0.000000;600.000000
4133.000000;0.000000;493225.952859;95.074130;5.000000;5.000000;23.700000;600.000000
4134.000000;282.719128;493059.048047;95.046695;5.000000;5.000000;47.400000;600.000000
4135.000000;0.000000;492970.783803;95.032186;5.000000;5.000000;82.950000;600.000000
4136.000000;360.532630;492799.702801;95.004065;5.000000;5.000000;142.200000;600.000000
4137.000000;0.000000;493528.913195;95.123929;5.000000;5.000000;272.550000;600.000000
4138.000000;449.775935;493483.566616;95.116475;5.000000;5.000000;379.200000;600.000000
4139.000000;468.955327;493302.693753;95.086744;5.000000;5.000000;450.300000;600.000000
4140.000000;486.612730;492972.882610;95.032531;5.000000;5.000000;474.000000;600.000000
4141.000000;0.000000;493407.063049;95.103900;5.000000;5.000000;462.150000;600.000000
4142.000000;440.518817;493339.073813;95.092724;5.000000;5.000000;391.050000;600.000000
4143.000000;416.657742;493295.562225;95.085572;5.000000;5.000000;284.400000;600.000000
4144.000000;372.119351;493253.878530;95.078720;5.000000;5.000000;154.050000;600.000000
4145.000000;324.657181;493012.470410;95.039038;5.000000;5.000000;82.950000;600.000000
4146.000000;0.000000;492974.604943;95.032814;5.000000;5.000000;35.550000;600.000000
4147.000000;0.000000;492828.103206;95.008733;5.000000;5.000000;11.850000;600.000000
4148.000000;0.000000;492704.973500;94.988493;5.000000;5.000000;0.000000;600.000000
4149.000000;0.000000;493017.975139;95.039943;5.000000;5.000000;0.000000;600.000000
4150.000000;208.536882;492947.863108;95.028419;5.000000;5.000000;0.000000;600.000000
4151.000000;210.561564;492894.338153;95.019620;5.000000;5.000000;0.000000;600.000000
4152.000000;231.400696;492862.927365;95.014457;5.000000;5.000000;0.000000;600.000000
4153.000000;232.665111;492831.518101;95.009294;5.000000;5.000000;0.000000;600.000000
4154.000000;232.665111;492800.110359;95.004132;5.000000;5.000000;0.000000;600.000000
4155.000000;0.000000;493198.749901;95.069658;5.000000;5.000000;0.000000;600.000000
4156.000000;232.665111;493167.324351;95.064493;5.000000;5.000000;0.000000;600.000000
4157.000000;255.417111;493135.900326;95.059327;5.000000;5.000000;23.700000;600.000000
4158.000000;281.060128;492968.999881;95.031893;5.000000;5.000000;47.400000;600.000000
4159.000000;0.000000;492871.580090;95.015879;5.000000;5.000000;82.950000;600.000000
4160.000000;0.000000;493357.307027;95.095721;5.000000;5.000000;142.200000;600.000000
4161.000000;404.372893;493310.142986;95.087968;5.000000;5.000000;260.700000;600.000000
4162.000000;443.376935;493264.807016;95.080516;5.000000;5.000000;367.350000;600.000000
4163.000000;458.527327;493083.944760;95.050787;5.000000;5.000000;426.600000;600.000000
4164.000000;0.000000;493632.999077;95.141038;5.000000;5.000000;450.300000;600.000000
4165.000000;350.975956;493418.414616;95.105766;5.000000;5.000000;462.150000;600.000000
4166.000000;437.437817;493350.424830;95.094590;5.000000;5.000000;391.050000;600.000000
4167.000000;409.725680;493306.912691;95.087437;5.000000;5.000000;284.400000;600.000000
4168.000000;364.692617;493265.228446;95.080586;5.000000;5.000000;154.050000;600.000000
4169.000000;313.047134;493023.819775;95.040904;5.000000;5.000000;82.950000;600.000000
4170.000000;0.000000;492973.678506;95.032662;5.000000;5.000000;35.550000;600.000000
4171.000000;0.000000;492819.729049;95.007356;5.000000;5.000000;23.700000;600.000000
4172.000000;0.000000;492696.600320;94.987117;5.000000;5.000000;0.000000;600.000000
4173.000000;0.000000;493009.606082;95.038568;5.000000;5.000000;0.000000;600.000000
4174.000000;208.536882;492939.494456;95.027043;5.000000;5.000000;0.000000;600.000000
4175.000000;210.561564;492885.969908;95.018245;5.000000;5.000000;0.000000;600.000000
4176.000000;231.400696;492854.559526;95.013082;5.000000;5.000000;0.000000;600.000000
4177.000000;232.665111;492823.150667;95.007919;5.000000;5.000000;0.000000;600.000000
4178.000000;232.665111;492791.743331;95.002756;5.000000;5.000000;0.000000;600.000000
4179.000000;0.000000;493190.387387;95.068284;5.000000;5.000000;0.000000;600.000000
4180.000000;232.902111;493158.962243;95.063118;5.000000;5.000000;0.000000;600.000000
4181.000000;253.047111;493127.538624;95.057953;5.000000;5.000000;11.850000;600.000000
4182.000000;255.464128;492960.638584;95.030518;5.000000;5.000000;35.550000;600.000000
4183.000000;0.000000;492727.377075;94.992176;5.000000;5.000000;47.400000;600.000000
4184.000000;0.000000;493112.163279;95.055425;5.000000;5.000000;0.000000;600.000000
4185.000000;280.658893;493065.011126;95.047675;5.000000;5.000000;94.800000;600.000000
4186.000000;248.799935;493019.687043;95.040225;5.000000;5.000000;71.100000;600.000000
4187.000000;297.841327;492838.836673;95.010497;5.000000;5.000000;130.350000;600.000000
4188.000000;0.000000;493110.337722;95.055125;5.000000;5.000000;177.750000;600.000000
4189.000000;302.864956;492895.778605;95.019857;5.000000;5.000000;355.500000;600.000000
4190.000000;378.898817;492827.814162;95.008685;5.000000;5.000000;284.400000;600.000000
4191.000000;464.768742;492784.327365;95.001537;5.000000;5.000000;343.650000;600.000000
4192.000000;0.000000;493357.632702;95.095774;5.000000;5.000000;142.200000;600.000000
4193.000000;298.033447;493116.219551;95.056092;5.000000;5.000000;82.950000;600.000000
4194.000000;0.000000;493002.933641;95.037471;5.000000;5.000000;35.550000;600.000000
4195.000000;0.000000;492827.510413;95.008636;5.000000;5.000000;11.850000;600.000000
4196.000000;0.000000;492704.380777;94.988396;5.000000;5.000000;0.000000;600.000000
4197.000000;0.000000;493017.382708;95.039846;5.000000;5.000000;0.000000;600.000000
4198.000000;208.536882;492947.270705;95.028321;5.000000;5.000000;0.000000;600.000000
4199.000000;210.561564;492893.745780;95.019523;5.000000;5.000000;0.000000;600.000000
4200.000000;231.400696;492862.335020;95.014360;5.000000;5.000000;0.000000;600.000000
4201.000000;232.665111;492830.925784;95.009197;5.000000;5.000000;0.000000;600.000000
4202.000000;232.665111;492799.518071;95.004034;5.000000;5.000000;0.000000;600.000000
4203.000000;0.000000;493198.157932;95.069561;5.000000;5.000000;0.000000;600.000000
4204.000000;232.665111;493166.732412;95.064395;5.000000;5.000000;0.000000;600.000000
4205.000000;251.151111;493135.308415;95.059230;5.000000;5.000000;11.850000;600.000000
4206.000000;266.840128;492968.407998;95.031796;5.000000;5.000000;47.400000;600.000000
4207.000000;0.000000;492821.470899;95.007643;5.000000;5.000000;82.950000;600.000000
4208.000000;0.000000;493220.928743;95.073304;5.000000;5.000000;118.500000;600.000000
4209.000000;352.232893;493173.771315;95.065552;5.000000;5.000000;189.600000;600.000000
4210.000000;370.854935;493128.441958;95.058101;5.000000;5.000000;237.000000;600.000000
4211.000000;381.265327;492947.586314;95.028373;5.000000;5.000000;272.550000;600.000000
4212.000000;0.000000;493364.467764;95.096898;5.000000;5.000000;308.100000;600.000000
4213.000000;263.759956;493149.896324;95.061628;5.000000;5.000000;284.400000;600.000000
4214.000000;355.421052;493081.919559;95.050454;5.000000;5.000000;248.850000;600.000000
4215.000000;349.702664;493038.420440;95.043304;5.000000;5.000000;201.450000;600.000000
4216.000000;320.291773;492996.749214;95.036454;5.000000;5.000000;130.350000;600.000000
4217.000000;0.000000;493278.347576;95.082742;5.000000;5.000000;82.950000;600.000000
4218.000000;0.000000;493200.989446;95.070026;5.000000;5.000000;47.400000;600.000000
4219.000000;82.372357;492883.527810;95.017843;5.000000;5.000000;11.850000;600.000000
4220.000000;0.000000;492760.391645;94.997603;5.000000;5.000000;0.000000;600.000000
4221.000000;0.000000;493073.365997;95.049048;5.000000;5.000000;0.000000;600.000000
4222.000000;208.536882;493003.251280;95.037523;5.000000;5.000000;0.000000;600.000000
4223.000000;210.561564;492949.723640;95.028724;5.000000;5.000000;0.000000;600.000000
4224.000000;231.400696;492918.310166;95.023561;5.000000;5.000000;0.000000;600.000000
4225.000000;232.665111;492886.898216;95.018397;5.000000;5.000000;0.000000;600.000000
4226.000000;232.665111;492855.487788;95.013234;5.000000;5.000000;0.000000;600.000000
4227.000000;232.665111;492824.078884;95.008071;5.000000;5.000000;0.000000;600.000000
4228.000000;232.665111;492792.671503;95.002909;5.000000;5.000000;0.000000;600.000000
4229.000000;0.000000;493213.218152;95.072036;5.000000;5.000000;11.850000;600.000000
4230.000000;250.487128;493046.313957;95.044601;5.000000;5.000000;35.550000;600.000000
4231.000000;0.000000;492841.064961;95.010864;5.000000;5.000000;59.250000;600.000000
4232.000000;0.000000;493178.297817;95.066296;5.000000;5.000000;94.800000;600.000000
4233.000000;308.624893;493131.142456;95.058545;5.000000;5.000000;130.350000;600.000000
4234.000000;349.761935;493085.815167;95.051094;5.000000;5.000000;213.300000;600.000000
4235.000000;354.010327;492904.961590;95.021367;5.000000;5.000000;225.150000;600.000000
4236.000000;0.000000;493243.889878;95.077078;5.000000;5.000000;248.850000;600.000000
4237.000000;233.186956;493029.324285;95.041809;5.000000;5.000000;225.150000;600.000000
4238.000000;322.966817;492961.353366;95.030636;5.000000;5.000000;189.600000;600.000000
4239.000000;317.828742;492917.860093;95.023487;5.000000;5.000000;154.050000;600.000000
4240.000000;294.620351;492876.194714;95.016638;5.000000;5.000000;106.650000;600.000000
4241.000000;0.000000;493111.867970;95.055377;5.000000;5.000000;59.250000;600.000000
4242.000000;0.000000;492985.878161;95.034667;5.000000;5.000000;23.700000;600.000000
4243.000000;0.000000;492803.010686;95.004608;5.000000;5.000000;11.850000;600.000000
4244.000000;0.000000;492679.883906;94.984369;5.000000;5.000000;0.000000;600.000000
4245.000000;0.000000;492992.897899;95.035821;5.000000;5.000000;0.000000;600.000000
4246.000000;208.536882;492922.787083;95.024297;5.000000;5.000000;0.000000;600.000000
4247.000000;210.561564;492869.263345;95.015499;5.000000;5.000000;0.000000;600.000000
4248.000000;231.400696;492837.853773;95.010336;5.000000;5.000000;0.000000;600.000000
4249.000000;232.665111;492806.445724;95.005173;5.000000;5.000000;0.000000;600.000000
4250.000000;232.665111;492775.039198;95.000011;5.000000;5.000000;0.000000;600.000000
4251.000000;0.000000;493173.692268;95.065539;5.000000;5.000000;0.000000;600.000000
4252.000000;232.665111;493142.267934;95.060374;5.000000;5.000000;0.000000;600.000000
4253.000000;255.180111;493110.845124;95.055209;5.000000;5.000000;23.700000;600.000000
4254.000000;281.060128;492943.945893;95.027775;5.000000;5.000000;47.400000;600.000000
4255.000000;0.000000;492853.550412;95.012916;5.000000;5.000000;82.950000;600.000000
4256.000000;0.000000;493347.615672;95.094128;5.000000;5.000000;142.200000;600.000000
4257.000000;418.355893;493300.452101;95.086375;5.000000;5.000000;272.550000;600.000000
4258.000000;452.145935;493255.116601;95.078923;5.000000;5.000000;379.200000;600.000000
4259.000000;474.880327;493074.254815;95.049194;5.000000;5.000000;450.300000;600.000000
4260.000000;0.000000;493649.165473;95.143695;5.000000;5.000000;485.850000;600.000000
4261.000000;359.033956;493434.580228;95.108423;5.000000;5.000000;462.150000;600.000000
4262.000000;446.917817;493366.589658;95.097247;5.000000;5.000000;402.900000;600.000000
4263.000000;426.374742;493323.076735;95.090094;5.000000;5.000000;296.250000;600.000000
4264.000000;382.073351;493281.391706;95.083242;5.000000;5.000000;154.050000;600.000000
4265.000000;328.452134;493039.982252;95.043561;5.000000;5.000000;82.950000;600.000000
4266.000000;0.000000;493010.426042;95.038702;5.000000;5.000000;35.550000;600.000000
4267.000000;0.000000;492866.982246;95.015124;5.000000;5.000000;11.850000;600.000000
4268.000000;0.000000;492744.724210;94.995028;5.000000;5.000000;0.000000;600.000000
4269.000000;0.000000;493057.706276;95.046474;5.000000;5.000000;0.000000;600.000000
4270.000000;208.536882;492987.592318;95.034949;5.000000;5.000000;0.000000;600.000000
4271.000000;210.561564;492934.065437;95.026151;5.000000;5.000000;0.000000;600.000000
4272.000000;231.400696;492902.652723;95.020987;5.000000;5.000000;0.000000;600.000000
4273.000000;232.665111;492871.241532;95.015824;5.000000;5.000000;0.000000;600.000000
4274.000000;232.665111;492839.831864;95.010661;5.000000;5.000000;0.000000;600.000000
4275.000000;232.665111;492808.423719;95.005498;5.000000;5.000000;0.000000;600.000000
4276.000000;232.665111;492777.017097;95.000336;5.000000;5.000000;0.000000;600.000000
4277.000000;0.000000;493217.723790;95.072777;5.000000;5.000000;23.700000;600.000000
4278.000000;282.482128;493050.819377;95.045342;5.000000;5.000000;47.400000;600.000000
4279.000000;0.000000;492962.559413;95.030834;5.000000;5.000000;71.100000;600.000000
4280.000000;356.977630;492791.478809;95.002713;5.000000;5.000000;142.200000;600.000000
4281.000000;0.000000;493512.373557;95.121210;5.000000;5.000000;272.550000;600.000000
4282.000000;448.827935;493467.027781;95.113756;5.000000;5.000000;379.200000;600.000000
4283.000000;467.770327;493286.155719;95.084025;5.000000;5.000000;450.300000;600.000000
4284.000000;478.554730;492956.345378;95.029813;5.000000;5.000000;462.150000;600.000000
4285.000000;0.000000;493373.016006;95.098303;5.000000;5.000000;438.450000;600.000000
4286.000000;429.142817;493305.028422;95.087128;5.000000;5.000000;379.200000;600.000000
4287.000000;409.073742;493261.518484;95.079976;5.000000;5.000000;284.400000;600.000000
4288.000000;365.957351;493219.836440;95.073124;5.000000;5.000000;154.050000;600.000000
4289.000000;317.076134;492978.429971;95.033443;5.000000;5.000000;82.950000;600.000000
4290.000000;0.000000;492936.202346;95.026502;5.000000;5.000000;35.550000;600.000000
4291.000000;0.000000;492787.081171;95.001990;5.000000;5.000000;23.700000;600.000000
4292.000000;0.000000;492663.956247;94.981751;5.000000;5.000000;0.000000;600.000000
4293.000000;0.000000;492976.978085;95.033204;5.000000;5.000000;0.000000;600.000000
4294.000000;208.536882;492906.868041;95.021680;5.000000;5.000000;0.000000;600.000000
4295.000000;210.561564;492853.345075;95.012882;5.000000;5.000000;0.000000;600.000000
4296.000000;231.400696;492821.936274;95.007719;5.000000;5.000000;0.000000;600.000000
4297.000000;232.665111;492790.528997;95.002557;5.000000;5.000000;0.000000;600.000000
4298.000000;0.000000;493189.173709;95.068084;5.000000;5.000000;0.000000;600.000000
4299.000000;232.665111;493157.748624;95.062919;5.000000;5.000000;0.000000;600.000000
4300.000000;232.665111;493126.325063;95.057753;5.000000;5.000000;0.000000;600.000000
4301.000000;253.047111;493094.903026;95.052588;5.000000;5.000000;11.850000;600.000000
4302.000000;275.372128;492928.004568;95.025154;5.000000;5.000000;47.400000;600.000000
4303.000000;0.000000;492815.705881;95.006695;5.000000;5.000000;82.950000;600.000000
4304.000000;0.000000;493271.247149;95.081575;5.000000;5.000000;130.350000;600.000000
4305.000000;394.655893;493224.087282;95.073823;5.000000;5.000000;248.850000;600.000000
4306.000000;427.497935;493178.755485;95.066372;5.000000;5.000000;343.650000;600.000000
4307.000000;445.966327;492997.897401;95.036643;5.000000;5.000000;402.900000;600.000000
4308.000000;0.000000;493515.936561;95.121796;5.000000;5.000000;438.450000;600.000000
4309.000000;325.853956;493301.357776;95.086524;5.000000;5.000000;414.750000;600.000000
4310.000000;414.922817;493233.373667;95.075349;5.000000;5.000000;355.500000;600.000000
4311.000000;394.853742;493189.867203;95.068198;5.000000;5.000000;260.700000;600.000000
4312.000000;355.766351;493148.188634;95.061347;5.000000;5.000000;154.050000;600.000000
4313.000000;307.596134;492906.785639;95.021666;5.000000;5.000000;82.950000;600.000000
4314.000000;0.000000;492856.711200;95.013435;5.000000;5.000000;35.550000;600.000000
4315.000000;0.000000;492704.541955;94.988423;5.000000;5.000000;11.850000;600.000000
4316.000000;0.000000;492581.426653;94.968185;5.000000;5.000000;0.000000;600.000000
4317.000000;0.000000;492894.489137;95.019645;5.000000;5.000000;0.000000;600.000000
4318.000000;208.536882;492824.383093;95.008121;5.000000;5.000000;0.000000;600.000000
4319.000000;0.000000;493160.053911;95.063297;5.000000;5.000000;0.000000;600.000000
4320.000000;231.400696;493128.630238;95.058132;5.000000;5.000000;0.000000;600.000000
4321.000000;232.665111;493097.208089;95.052967;5.000000;5.000000;0.000000;600.000000
4322.000000;232.665111;493065.787464;95.047802;5.000000;5.000000;0.000000;600.000000
4323.000000;232.665111;493034.368362;95.042638;5.000000;5.000000;0.000000;600.000000
4324.000000;232.665111;493002.950784;95.037474;5.000000;5.000000;0.000000;600.000000
4325.000000;253.047111;492971.534730;95.032310;5.000000;5.000000;11.850000;600.000000
4326.000000;275.372128;492804.642254;95.004877;5.000000;5.000000;47.400000;600.000000
4327.000000;0.000000;492694.157521;94.986716;5.000000;5.000000;71.100000;600.000000
4328.000000;0.000000;493274.861481;95.082169;5.000000;5.000000;0.000000;600.000000
4329.000000;401.291893;493227.701438;95.074417;5.000000;5.000000;260.700000;600.000000
4330.000000;434.844935;493182.369466;95.066966;5.000000;5.000000;355.500000;600.000000
4331.000000;450.706327;493001.511207;95.037237;5.000000;5.000000;414.750000;600.000000
4332.000000;0.000000;493528.308825;95.123829;5.000000;5.000000;438.450000;600.000000
4333.000000;330.119956;493313.729441;95.088558;5.000000;5.000000;426.600000;600.000000
4334.000000;415.396817;493245.744731;95.077383;5.000000;5.000000;367.350000;600.000000
4335.000000;394.853742;493202.237668;95.070231;5.000000;5.000000;260.700000;600.000000
4336.000000;354.581351;493160.558499;95.063380;5.000000;5.000000;154.050000;600.000000
4337.000000;309.018134;492919.154904;95.023700;5.000000;5.000000;82.950000;600.000000
4338.000000;0.000000;492865.567506;95.014891;5.000000;5.000000;35.550000;600.000000
4339.000000;0.000000;492712.081654;94.989662;5.000000;5.000000;23.700000;600.000000
4340.000000;0.000000;492588.965473;94.969425;5.000000;5.000000;0.000000;600.000000
4341.000000;0.000000;492902.024244;95.020884;5.000000;5.000000;0.000000;600.000000
4342.000000;208.536882;492831.917835;95.009360;5.000000;5.000000;0.000000;600.000000
4343.000000;210.561564;492778.398503;95.000563;5.000000;5.000000;0.000000;600.000000
4344.000000;0.000000;493174.712625;95.065707;5.000000;5.000000;0.000000;600.000000
4345.000000;232.665111;493143.288241;95.060542;5.000000;5.000000;0.000000;600.000000
4346.000000;232.665111;493111.865381;95.055376;5.000000;5.000000;0.000000;600.000000
4347.000000;232.665111;493080.444045;95.050212;5.000000;5.000000;0.000000;600.000000
4348.000000;232.665111;493049.024233;95.045047;5.000000;5.000000;0.000000;600.000000
4349.000000;253.521111;493017.605944;95.039883;5.000000;5.000000;11.850000;600.000000
4350.000000;277.979128;492850.711235;95.012449;5.000000;5.000000;47.400000;600.000000
4351.000000;0.000000;492750.283867;94.995941;5.000000;5.000000;82.950000;600.000000
4352.000000;0.000000;493341.020414;95.093044;5.000000;5.000000;0.000000;600.000000
4353.000000;407.927893;493293.857163;95.085291;5.000000;5.000000;260.700000;600.000000
4354.000000;442.428935;493248.521982;95.077839;5.000000;5.000000;367.350000;600.000000
4355.000000;460.897327;493067.660516;95.048110;5.000000;5.000000;438.450000;600.000000
4356.000000;0.000000;493614.541598;95.138004;5.000000;5.000000;462.150000;600.000000
4357.000000;339.836956;493399.958032;95.102732;5.000000;5.000000;438.450000;600.000000
4358.000000;428.194817;493331.969141;95.091556;5.000000;5.000000;379.200000;600.000000
4359.000000;408.125742;493288.457897;95.084404;5.000000;5.000000;284.400000;600.000000
4360.000000;366.668351;493246.774547;95.077552;5.000000;5.000000;165.900000;600.000000
4361.000000;317.550134;493005.366771;95.037871;5.000000;5.000000;82.950000;600.000000
4362.000000;0.000000;492963.123523;95.030927;5.000000;5.000000;35.550000;600.000000
4363.000000;0.000000;492814.872106;95.006558;5.000000;5.000000;11.850000;600.000000
4364.000000;0.000000;492691.743943;94.986319;5.000000;5.000000;0.000000;600.000000
4365.000000;0.000000;493004.752096;95.037770;5.000000;5.000000;0.000000;600.000000
4366.000000;208.536882;492934.640705;95.026245;5.000000;5.000000;0.000000;600.000000
4367.000000;210.561564;492881.116393;95.017447;5.000000;5.000000;0.000000;600.000000
4368.000000;231.400696;492849.706246;95.012284;5.000000;5.000000;0.000000;600.000000
4369.000000;232.665111;492818.297622;95.007121;5.000000;5.000000;0.000000;600.000000
4370.000000;232.665111;492786.890521;95.001959;5.000000;5.000000;0.000000;600.000000
4371.000000;0.000000;493185.537196;95.067486;5.000000;5.000000;0.000000;600.000000
4372.000000;232.665111;493154.112288;95.062321;5.000000;5.000000;0.000000;600.000000
4373.000000;258.972111;493122.688903;95.057156;5.000000;5.000000;23.700000;600.000000
4374.000000;292.199128;492955.789098;95.029721;5.000000;5.000000;59.250000;600.000000
4375.000000;0.000000;492792.643751;95.002904;5.000000;5.000000;71.100000;600.000000
4376.000000;0.000000;493210.961445;95.071665;5.000000;5.000000;130.350000;600.000000
4377.000000;339.908893;493163.804501;95.063914;5.000000;5.000000;177.750000;600.000000
4378.000000;434.133935;493118.475627;95.056463;5.000000;5.000000;355.500000;600.000000
4379.000000;354.010327;492937.620467;95.026735;5.000000;5.000000;237.000000;600.000000
4380.000000;0.000000;493194.152159;95.068902;5.000000;5.000000;165.900000;600.000000
4381.000000;239.348956;492979.588977;95.033633;5.000000;5.000000;248.850000;600.000000
4382.000000;370.603817;492911.620471;95.022461;5.000000;5.000000;284.400000;600.000000
4383.000000;434.669742;492868.129609;95.015312;5.000000;5.000000;319.950000;600.000000
4384.000000;340.124351;492826.466641;95.008464;5.000000;5.000000;142.200000;600.000000
4385.000000;0.000000;493156.371665;95.062692;5.000000;5.000000;82.950000;600.000000
4386.000000;0.000000;493100.897315;95.053574;5.000000;5.000000;47.400000;600.000000
4387.000000;98.637700;492783.440532;95.001392;5.000000;5.000000;23.700000;600.000000
4388.000000;0.000000;492662.944885;94.981585;5.000000;5.000000;0.000000;600.000000
4389.000000;0.000000;492975.967221;95.033038;5.000000;5.000000;0.000000;600.000000
4390.000000;208.536882;492905.857226;95.021514;5.000000;5.000000;0.000000;600.000000
4391.000000;210.561564;492852.334309;95.012716;5.000000;5.000000;0.000000;600.000000
4392.000000;231.400696;492820.925557;95.007553;5.000000;5.000000;0.000000;600.000000
4393.000000;232.665111;492789.518329;95.002391;5.000000;5.000000;0.000000;600.000000
4394.000000;0.000000;493188.163586;95.067918;5.000000;5.000000;0.000000;600.000000
4395.000000;232.665111;493156.738551;95.062752;5.000000;5.000000;0.000000;600.000000
4396.000000;232.665111;493125.315039;95.057587;5.000000;5.000000;0.000000;600.000000
4397.000000;246.174111;493093.893050;95.052422;5.000000;5.000000;11.850000;600.000000
4398.000000;251.435128;492926.994642;95.024988;5.000000;5.000000;35.550000;600.000000
4399.000000;0.000000;492752.467837;94.996300;5.000000;5.000000;71.100000;600.000000
4400.000000;0.000000;493206.570749;95.070944;5.000000;5.000000;0.000000;600.000000
4401.000000;322.370893;493159.414018;95.063192;5.000000;5.000000;142.200000;600.000000
4402.000000;345.732935;493114.085357;95.055741;5.000000;5.000000;189.600000;600.000000
4403.000000;356.854327;492933.230409;95.026013;5.000000;5.000000;225.150000;600.000000
4404.000000;0.000000;493279.145985;95.082873;5.000000;5.000000;237.000000;600.000000
4405.000000;222.758956;493064.578682;95.047604;5.000000;5.000000;213.300000;600.000000
4406.000000;336.185661;492996.606054;95.036431;5.000000;5.000000;225.150000;600.000000
4407.000000;322.219523;492953.111072;95.029281;5.000000;5.000000;154.050000;600.000000
4408.000000;295.464992;492911.443983;95.022432;5.000000;5.000000;106.650000;600.000000
4409.000000;0.000000;493178.027267;95.066252;5.000000;5.000000;71.100000;600.000000
4410.000000;0.000000;493084.724653;95.050915;5.000000;5.000000;35.550000;600.000000
4411.000000;0.000000;492914.978958;95.023013;5.000000;5.000000;11.850000;600.000000
4412.000000;0.000000;492791.839128;95.002772;5.000000;5.000000;0.000000;600.000000
4413.000000;0.000000;493104.797999;95.054215;5.000000;5.000000;0.000000;600.000000
4414.000000;208.536882;493034.681757;95.042689;5.000000;5.000000;0.000000;600.000000
4415.000000;210.561564;492981.152593;95.033890;5.000000;5.000000;0.000000;600.000000
4416.000000;231.400696;492949.737595;95.028727;5.000000;5.000000;0.000000;600.000000
4417.000000;232.665111;492918.324121;95.023563;5.000000;5.000000;0.000000;600.000000
4418.000000;232.665111;492886.912170;95.018400;5.000000;5.000000;0.000000;600.000000
4419.000000;232.665111;492855.501742;95.013237;5.000000;5.000000;0.000000;600.000000
4420.000000;232.665111;492824.092837;95.008074;5.000000;5.000000;0.000000;600.000000
4421.000000;254.706111;492792.685455;95.002911;5.000000;5.000000;11.850000;600.000000
4422.000000;0.000000;493149.326141;95.061534;5.000000;5.000000;47.400000;600.000000
4423.000000;0.000000;493067.148613;95.048026;5.000000;5.000000;71.100000;600.000000
4424.000000;364.561630;492896.062938;95.019904;5.000000;5.000000;142.200000;600.000000
4425.000000;426.413893;492848.921263;95.012155;5.000000;5.000000;272.550000;600.000000
4426.000000;463.758935;492803.607658;95.004706;5.000000;5.000000;391.050000;600.000000
4427.000000;0.000000;493517.744623;95.122093;5.000000;5.000000;450.300000;600.000000
4428.000000;500.832730;493187.923052;95.067878;5.000000;5.000000;485.850000;600.000000
4429.000000;366.617956;492973.360173;95.032610;5.000000;5.000000;474.000000;600.000000
4430.000000;455.686817;492905.391969;95.021437;5.000000;5.000000;414.750000;600.000000
