Heure;Bilan [kWh];Stockage eau [kWh];Température du stock [°C];COP chauffage;COP ECS;ECS Gachée [kWh];Stock batterie [kWh];Stockage hydrogene [kWh];consElecPac;pertes_horaires
3732.000000;0.000000;311401.255083;65.186653;36.031980;36.002336;0.000000;250.000000;19274.112677;8.968689;16.253390
3733.000000;0.000000;312044.019993;65.292308;36.704596;36.673786;0.000000;250.000000;19274.275428;5.662827;16.280063
3734.000000;0.000000;312733.309849;65.405610;37.424136;37.392049;0.000000;250.000000;19298.642903;1.634672;16.311231
3735.000000;0.000000;313273.568829;65.494415;38.130235;38.096864;0.000000;250.000000;19322.195512;0.962870;16.344655
3736.000000;0.000000;313642.767871;65.555102;38.649034;38.614700;0.000000;250.000000;19341.585113;0.903345;16.370852
3737.000000;0.000000;313606.159803;65.549085;38.876472;38.841702;0.000000;250.000000;19357.439405;6.040585;16.388755
3738.000000;0.000000;313156.877873;65.475234;38.602996;38.568722;0.000000;250.000000;19366.938599;12.980479;16.386980
3739.000000;0.000000;312873.590827;65.428669;37.945554;37.912482;0.000000;170.186193;19366.938599;8.194127;16.365194
3740.000000;0.000000;312702.340680;65.400519;37.532829;37.500500;0.000000;56.081415;19366.938599;4.691139;16.351457
3741.000000;0.000000;312635.340992;65.389506;37.303124;37.271205;0.000000;126.619962;19366.938599;1.846606;16.343153
3742.000000;0.000000;312573.728106;65.379379;37.214018;37.182258;0.000000;195.771115;19366.938599;1.702267;16.339904
3743.000000;0.000000;312528.258554;65.371904;37.132451;37.100836;0.000000;250.000000;19371.510194;1.258935;16.336917
3744.000000;0.000000;312504.307804;65.367968;37.072485;37.040976;0.000000;250.000000;19395.687011;0.663962;16.334712
3745.000000;0.000000;312480.358748;65.364031;37.040976;37.009522;0.000000;250.000000;19420.167158;0.664495;16.333550
3746.000000;0.000000;312456.411388;65.360095;37.009522;36.978124;0.000000;250.000000;19444.647178;0.665029;16.332389
3747.000000;0.000000;312432.465722;65.356159;36.978124;36.946782;0.000000;250.000000;19469.127070;0.665562;16.331228
3748.000000;0.000000;312408.521750;65.352223;36.946782;36.915495;0.000000;250.000000;19493.606834;0.666095;16.330067
3749.000000;0.000000;312403.779020;65.351443;36.940579;36.909304;0.000000;250.000000;19518.494579;0.666175;16.328906
3750.000000;0.000000;312286.426915;65.332153;36.959489;36.928182;0.000000;250.000000;19538.125526;4.334515;16.328676
3751.000000;0.000000;311824.862711;65.256284;36.781646;36.750651;0.000000;200.313105;19538.125526;13.447125;16.322985
3752.000000;0.000000;311722.750850;65.239499;36.241233;36.211182;0.000000;242.376748;19538.125526;4.535249;16.300604
3753.000000;0.000000;311856.356420;65.261460;36.257710;36.227637;0.000000;250.000000;19552.997267;1.112026;16.295652
3754.000000;0.000000;312279.715532;65.331050;36.796596;36.765601;0.000000;250.000000;19575.865108;1.046262;16.302131
3755.000000;0.000000;312763.109877;65.410508;37.612522;37.580092;0.000000;250.000000;19601.426025;4.630509;16.322660
3756.000000;0.000000;312928.601707;65.437711;38.038247;38.005037;0.000000;250.000000;19623.258644;8.498483;16.346100
3757.000000;0.000000;312764.751081;65.410778;37.659321;37.626767;0.000000;164.021781;19623.258644;5.521354;16.354125
3758.000000;0.000000;313108.384936;65.467263;37.934347;37.901320;0.000000;228.328758;19623.258644;1.613620;16.346180
3759.000000;0.000000;313379.822467;65.511880;38.278843;38.245183;0.000000;250.000000;19635.777038;0.959609;16.362843
3760.000000;0.000000;313537.820000;65.537851;38.499430;38.465358;0.000000;250.000000;19652.381765;0.906988;16.376005
3761.000000;0.000000;313501.240480;65.531839;38.725103;38.690615;0.000000;250.000000;19668.590427;6.064044;16.383666
3762.000000;0.000000;313052.013828;65.457997;38.453786;38.419787;0.000000;250.000000;19677.693576;13.030669;16.381892
3763.000000;0.000000;312768.762942;65.411437;37.801449;37.768638;0.000000;170.596109;19677.693576;8.225203;16.360109
3764.000000;0.000000;312597.535411;65.383292;37.391884;37.359807;0.000000;56.471851;19677.693576;4.708672;16.346374
3765.000000;0.000000;312530.547581;65.372281;37.163926;37.132255;0.000000;127.004300;19677.693576;1.853381;16.338071
3766.000000;0.000000;312468.945996;65.362155;37.075499;37.043984;0.000000;196.149855;19677.693576;1.708487;16.334823
3767.000000;0.000000;312403.626255;65.351418;36.994552;36.937203;0.000000;250.000000;19682.232553;1.815666;16.331836
3768.000000;0.000000;312379.684324;65.347483;36.909105;36.877884;0.000000;250.000000;19706.408703;0.666737;16.328668
3769.000000;0.000000;312355.744086;65.343547;36.877884;36.846719;0.000000;250.000000;19730.888185;0.667270;16.327507
3770.000000;0.000000;312331.805543;65.339612;36.846719;36.815608;0.000000;250.000000;19755.367539;0.667803;16.326346
3771.000000;0.000000;312307.868693;65.335678;36.815608;36.784552;0.000000;250.000000;19779.846765;0.668336;16.325186
3772.000000;0.000000;312283.933536;65.331743;36.784552;36.753550;0.000000;250.000000;19804.325863;0.668868;16.324025
3773.000000;0.000000;312279.199621;65.330965;36.778415;36.747425;0.000000;250.000000;19829.476942;0.668948;16.322864
3774.000000;0.000000;312181.069554;65.314835;36.822094;36.791030;0.000000;250.000000;19850.304050;4.350512;16.322635
3775.000000;0.000000;311873.087477;65.264211;36.844281;36.813185;0.000000;214.338641;19850.304050;13.424143;16.317876
3776.000000;0.000000;312078.117414;65.297912;36.694057;36.663236;0.000000;250.000000;19857.208733;4.479386;16.302942
3777.000000;0.000000;312576.478407;65.379831;37.188000;37.156320;0.000000;250.000000;19881.487904;1.084681;16.312884
3778.000000;0.000000;313210.969179;65.484125;38.045690;38.012479;0.000000;250.000000;19908.899767;1.012841;16.337050
3779.000000;0.000000;313809.345053;65.582483;39.086397;39.051276;0.000000;250.000000;19936.950278;4.457196;16.367817
3780.000000;0.000000;314300.762676;65.663260;40.041172;40.004249;0.000000;250.000000;19966.420531;8.075008;16.396833
3781.000000;0.000000;314866.028803;65.756176;40.749321;40.711027;0.000000;242.707013;19966.420531;5.104644;16.420662
3782.000000;0.000000;315478.224310;65.856806;41.509774;41.469976;0.000000;250.000000;19987.561012;1.477164;16.448072
3783.000000;43.098778;315979.858164;65.939262;42.313775;42.272352;0.000000;250.000000;20000.000000;0.870847;16.477758
3784.000000;79.576157;316310.439825;65.993601;42.885452;42.842847;0.000000;250.000000;20000.000000;0.817194;16.502082
3785.000000;66.856213;316273.105736;65.987465;43.165275;43.122078;0.000000;250.000000;20000.000000;5.443921;16.518112
3786.000000;41.065291;315841.609169;65.916537;42.860882;42.818302;0.000000;250.000000;20000.000000;11.695165;16.516302
3787.000000;0.000000;315557.395993;65.869820;42.049535;42.008604;0.000000;170.959466;20000.000000;7.398181;16.495378
3788.000000;0.000000;315385.566489;65.841575;41.541769;41.501855;0.000000;57.353819;20000.000000;4.241922;16.481597
3789.000000;0.000000;315318.262872;65.830512;41.259613;41.220258;0.000000;128.048801;20000.000000;1.672789;16.473265
3790.000000;0.000000;315256.360317;65.820337;41.150137;41.110999;0.000000;197.343570;20000.000000;1.542694;16.470001
3791.000000;18.507003;315114.391163;65.797001;41.049959;40.856504;0.000000;250.000000;20000.000000;3.547416;16.466999
3792.000000;100.794648;315090.257096;65.793034;40.822038;40.783544;0.000000;250.000000;20000.000000;0.606048;16.460115
3793.000000;102.058520;315066.124742;65.789067;40.783544;40.745125;0.000000;250.000000;20000.000000;0.606591;16.458945
3794.000000;102.057977;315041.994102;65.785100;40.745125;40.706782;0.000000;250.000000;20000.000000;0.607135;16.457775
3795.000000;102.057434;315017.865175;65.781134;40.706782;40.668513;0.000000;250.000000;20000.000000;0.607678;16.456605
3796.000000;102.056891;314993.737962;65.777168;40.668513;40.630318;0.000000;250.000000;20000.000000;0.608221;16.455435
3797.000000;103.256803;314988.812006;65.776359;40.660707;40.622529;0.000000;250.000000;20000.000000;0.608309;16.454265
3798.000000;82.488971;314870.941193;65.756983;40.683328;40.645108;0.000000;250.000000;20000.000000;3.941157;16.454026
3799.000000;0.000000;314465.603867;65.690356;40.557702;40.519729;0.000000;206.255101;20000.000000;12.199329;16.448310
3800.000000;1.247260;314382.148632;65.676638;39.928835;39.892074;0.000000;250.000000;20000.000000;4.119927;16.428655
3801.000000;63.932354;314438.728759;65.685938;39.830932;39.794359;0.000000;250.000000;20000.000000;1.015539;16.424608
3802.000000;62.662011;314516.283313;65.698687;39.946446;39.909654;0.000000;250.000000;20000.000000;0.966924;16.427352
3803.000000;58.793974;314519.279049;65.699179;40.154139;40.116953;0.000000;250.000000;20000.000000;4.340353;16.431113
3804.000000;59.309537;314357.845431;65.672643;40.129124;40.091984;0.000000;250.000000;20000.000000;8.058193;16.431258
3805.000000;0.000000;314289.623653;65.661429;39.852369;39.815758;0.000000;173.579389;20000.000000;5.219506;16.423430
3806.000000;0.000000;314364.311808;65.673706;39.748835;39.712421;0.000000;214.550949;20000.000000;1.541862;16.420122
3807.000000;16.686522;314424.453215;65.683592;39.803839;39.767318;0.000000;250.000000;20000.000000;0.924385;16.423743
3808.000000;60.916819;314486.369636;65.693769;39.895336;39.858640;0.000000;250.000000;20000.000000;0.876532;16.426660
3809.000000;58.822261;314334.357950;65.668782;39.960578;39.923756;0.000000;250.000000;20000.000000;5.877874;16.429662
3810.000000;38.328345;313884.692341;65.594869;39.671387;39.635113;0.000000;250.000000;20000.000000;12.632111;16.422291
3811.000000;0.000000;313601.154292;65.548262;38.976819;38.941851;0.000000;169.536982;20000.000000;7.978417;16.400486
3812.000000;0.000000;313429.747152;65.520087;38.541127;38.506965;0.000000;55.567442;20000.000000;4.569425;16.386737
3813.000000;0.000000;313362.665136;65.509060;38.298734;38.265017;0.000000;126.148338;20000.000000;1.799551;16.378426
3814.000000;0.000000;313300.973789;65.498920;38.204699;38.171154;0.000000;195.338365;20000.000000;1.659074;16.375173
3815.000000;18.599110;313255.437341;65.491435;38.118627;38.085239;0.000000;250.000000;20000.000000;1.227304;16.372181
3816.000000;100.752956;313231.435108;65.487489;38.055343;38.022070;0.000000;250.000000;20000.000000;0.647740;16.369973
3817.000000;102.016835;313207.434575;65.483544;38.022070;37.988858;0.000000;250.000000;20000.000000;0.648276;16.368809
3818.000000;102.016299;313183.435742;65.479599;37.988858;37.955707;0.000000;250.000000;20000.000000;0.648812;16.367646
3819.000000;102.015763;313159.438608;65.475655;37.955707;37.922615;0.000000;250.000000;20000.000000;0.649349;16.366482
3820.000000;102.015227;313135.443175;65.471711;37.922615;37.889584;0.000000;250.000000;20000.000000;0.649884;16.365318
3821.000000;106.015598;313149.848534;65.474078;37.942472;37.909407;0.000000;250.000000;20000.000000;0.649514;16.364155
3822.000000;87.212022;313051.543843;65.457920;37.988878;37.955730;0.000000;250.000000;20000.000000;4.218106;16.364853
3823.000000;0.000000;312743.108552;65.407220;38.012251;37.979068;0.000000;214.461978;20000.000000;13.013140;16.360086
3824.000000;32.554421;313024.748432;65.453515;37.957463;37.924397;0.000000;250.000000;20000.000000;4.331517;16.345130
3825.000000;87.291906;313350.234830;65.507017;38.242328;38.208739;0.000000;250.000000;20000.000000;1.055987;16.358787
3826.000000;91.534471;313735.069705;65.570274;38.786713;38.752126;0.000000;250.000000;20000.000000;0.994464;16.374570
3827.000000;114.960693;314314.136603;65.665459;39.839629;39.803086;0.000000;250.000000;20000.000000;4.373633;16.393231
3828.000000;148.231544;315074.090926;65.790376;41.265762;41.226479;0.000000;250.000000;20000.000000;7.836186;16.421310
3829.000000;0.000000;315485.597062;65.858018;41.759646;41.719345;0.000000;226.176448;20000.000000;4.982153;16.458161
3830.000000;40.035664;315790.544903;65.908144;42.031904;41.991037;0.000000;250.000000;20000.000000;1.459541;16.478115
3831.000000;79.631785;316100.159723;65.959037;42.521175;42.479315;0.000000;250.000000;20000.000000;0.866957;16.492902
3832.000000;72.575548;316296.336159;65.991283;42.860625;42.818060;0.000000;250.000000;20000.000000;0.817803;16.507916
3833.000000;53.714191;316086.244776;65.956749;42.834201;42.791672;0.000000;250.000000;20000.000000;5.485944;16.517429
3834.000000;35.857436;315616.465126;65.879529;42.468064;42.426285;0.000000;250.000000;20000.000000;11.803020;16.507241
3835.000000;0.000000;315313.135358;65.829669;41.639659;41.599549;0.000000;168.212254;20000.000000;7.470672;16.484461
3836.000000;0.000000;315141.358611;65.801433;41.141821;41.102699;0.000000;54.561149;20000.000000;4.282834;16.469752
3837.000000;0.000000;315074.082684;65.790375;40.865137;40.826559;0.000000;125.241868;20000.000000;1.688636;16.461423
3838.000000;0.000000;315012.206520;65.780204;40.757786;40.719418;0.000000;194.523541;20000.000000;1.557245;16.458161
3839.000000;17.768372;314966.512471;65.772693;40.659548;40.621372;0.000000;250.000000;20000.000000;1.152682;16.455160
3840.000000;100.791320;314942.388903;65.768728;40.587306;40.549269;0.000000;250.000000;20000.000000;0.609376;16.452944
3841.000000;102.055192;314918.267047;65.764763;40.549269;40.511307;0.000000;250.000000;20000.000000;0.609919;16.451775
3842.000000;100.501083;314832.763470;65.750708;40.511307;40.377315;0.000000;250.000000;20000.000000;2.164028;16.450605
3843.000000;102.052726;314808.649396;65.746744;40.377315;40.339686;0.000000;250.000000;20000.000000;0.612385;16.446459
3844.000000;102.052184;314784.537034;65.742781;40.339686;40.302129;0.000000;250.000000;20000.000000;0.612927;16.445290
3845.000000;105.352097;314779.625928;65.741974;40.332029;40.294489;0.000000;250.000000;20000.000000;0.613015;16.444120
3846.000000;87.460064;314680.994166;65.725761;40.384286;40.346648;0.000000;250.000000;20000.000000;3.970064;16.443882
3847.000000;0.000000;314390.901219;65.678077;40.440249;40.402513;0.000000;215.104915;20000.000000;12.234496;16.439099
3848.000000;30.320113;314633.809879;65.718005;40.317018;40.279535;0.000000;250.000000;20000.000000;4.080200;16.425033
3849.000000;105.561143;315189.549014;65.809355;41.005852;40.967043;0.000000;250.000000;20000.000000;0.986750;16.436811
3850.000000;120.812360;315900.616811;65.926237;42.181296;42.140158;0.000000;250.000000;20000.000000;0.916576;16.463760
3851.000000;124.535490;316575.203904;66.037122;43.603404;43.559351;0.000000;250.000000;20000.000000;3.998836;16.498240
3852.000000;129.969487;317142.410643;66.130357;44.941960;44.895068;0.000000;250.000000;20000.000000;7.198243;16.530951
3853.000000;0.414393;317783.760896;66.235779;45.989055;45.939873;0.000000;250.000000;20000.000000;4.526563;16.558455
3854.000000;101.961453;318472.442121;66.348981;47.121271;47.069547;0.000000;250.000000;20000.000000;1.304364;16.589555
3855.000000;98.832588;319031.426090;66.440864;48.287692;48.233276;0.000000;250.000000;20000.000000;0.766154;16.622949
3856.000000;80.676858;319400.159077;66.501475;49.121640;49.065248;0.000000;250.000000;20000.000000;0.716493;16.650055
3857.000000;68.048100;319361.983279;66.495200;49.488526;49.431239;0.000000;250.000000;20000.000000;4.752035;16.667935
3858.000000;42.534898;318909.667324;66.420850;49.042609;48.986363;0.000000;250.000000;20000.000000;10.225558;16.666084
3859.000000;0.000000;318624.394963;66.373958;47.979667;47.925904;0.000000;172.526590;20000.000000;6.487769;16.644151
3860.000000;0.000000;318451.902563;66.345605;47.317437;47.265192;0.000000;59.492250;20000.000000;3.727746;16.630318
3861.000000;0.000000;318384.250804;66.334485;46.950314;46.898901;0.000000;130.366740;20000.000000;1.473336;16.621953
3862.000000;0.000000;318322.016402;66.324255;46.807878;46.756787;0.000000;199.826366;20000.000000;1.359519;16.618673
3863.000000;23.805504;318276.016754;66.316694;46.677609;46.626811;0.000000;250.000000;20000.000000;1.007578;16.615655
3864.000000;100.866293;318251.657732;66.312690;46.581788;46.531205;0.000000;250.000000;20000.000000;0.534403;16.613425
3865.000000;102.130153;318227.300446;66.308686;46.531205;46.480736;0.000000;250.000000;20000.000000;0.534958;16.612243
3866.000000;102.129598;318202.944897;66.304682;46.480736;46.430379;0.000000;250.000000;20000.000000;0.535514;16.611062
3867.000000;102.129043;318178.591085;66.300679;46.430379;46.380135;0.000000;250.000000;20000.000000;0.536069;16.609881
3868.000000;102.128487;318154.239009;66.296676;46.380135;46.330004;0.000000;250.000000;20000.000000;0.536624;16.608700
3869.000000;104.428390;318149.088211;66.295830;46.369520;46.319414;0.000000;250.000000;20000.000000;0.536722;16.607520
3870.000000;86.876607;318068.976518;66.282661;46.477813;46.427470;0.000000;250.000000;20000.000000;3.453521;16.607270
3871.000000;0.000000;317719.545715;66.225223;46.431271;46.381038;0.000000;214.964437;20000.000000;10.660926;16.603385
3872.000000;24.360470;317808.196524;66.239795;45.952480;45.903322;0.000000;250.000000;20000.000000;3.583757;16.586441
3873.000000;83.970407;318094.872467;66.286918;46.289646;46.239748;0.000000;250.000000;20000.000000;0.877486;16.590740
3874.000000;91.504855;318479.306888;66.350109;47.088771;47.037088;0.000000;250.000000;20000.000000;0.824081;16.604641
3875.000000;93.708778;318826.995651;66.407261;48.131971;48.077908;0.000000;250.000000;20000.000000;3.625549;16.623282
3876.000000;99.557426;319047.905260;66.443573;48.960284;48.904287;0.000000;250.000000;20000.000000;6.610304;16.640142
3877.000000;0.000000;319343.254200;66.492121;49.383040;49.326038;0.000000;215.248119;20000.000000;4.217649;16.650854
3878.000000;34.919295;319705.388761;66.551647;49.898981;49.840737;0.000000;250.000000;20000.000000;1.233321;16.665176
3879.000000;77.665564;319995.479968;66.599331;50.542006;50.482194;0.000000;250.000000;20000.000000;0.733178;16.682736
3880.000000;71.702612;320191.340453;66.631525;51.021512;50.960515;0.000000;250.000000;20000.000000;0.690739;16.696803
3881.000000;64.512447;320095.361942;66.615749;51.271782;51.210155;0.000000;250.000000;20000.000000;4.587687;16.706300
3882.000000;42.595352;319661.849970;66.544490;50.840304;50.779731;0.000000;250.000000;20000.000000;9.865104;16.701646
3883.000000;0.000000;319376.317801;66.497556;49.697977;49.640170;0.000000;171.663629;20000.000000;6.264434;16.680625
3884.000000;0.000000;319203.662748;66.469176;48.987219;48.931100;0.000000;58.769502;20000.000000;3.601555;16.666779
3885.000000;0.000000;319135.925503;66.458041;48.593467;48.538274;0.000000;129.688121;20000.000000;1.424303;16.658407
3886.000000;0.000000;319073.609610;66.447798;48.440711;48.385875;0.000000;199.188285;20000.000000;1.314477;16.655122
3887.000000;23.129617;319027.540425;66.440225;48.301027;48.246516;0.000000;250.000000;20000.000000;0.974486;16.652100
3888.000000;100.883460;319003.127794;66.436213;48.198277;48.144005;0.000000;250.000000;20000.000000;0.517236;16.649867
3889.000000;102.147317;318978.716905;66.432200;48.144005;48.089860;0.000000;250.000000;20000.000000;0.517794;16.648683
3890.000000;102.146759;318954.307759;66.428188;48.089860;48.035840;0.000000;250.000000;20000.000000;0.518352;16.647499
3891.000000;102.146201;318929.900354;66.424176;48.035840;47.981945;0.000000;250.000000;20000.000000;0.518911;16.646315
3892.000000;102.145642;318905.494691;66.420164;47.981945;47.928175;0.000000;250.000000;20000.000000;0.519469;16.645132
3893.000000;105.945543;318900.290311;66.419309;47.970466;47.916724;0.000000;250.000000;20000.000000;0.519569;16.643948
3894.000000;88.788303;318800.830496;66.402960;48.043761;47.989854;0.000000;250.000000;20000.000000;3.341825;16.643696
3895.000000;0.000000;318508.590969;66.354923;48.121150;48.067078;0.000000;218.045810;20000.000000;10.287690;16.638873
3896.000000;34.432000;318750.655735;66.394712;47.942035;47.888399;0.000000;250.000000;20000.000000;3.435975;16.624702
3897.000000;107.518082;319344.438302;66.492316;49.005475;48.949382;0.000000;250.000000;20000.000000;0.829811;16.636440
3898.000000;134.067941;320208.749044;66.634387;51.073835;51.012789;0.000000;250.000000;20000.000000;0.760994;16.665233
3899.000000;104.112051;320652.050672;66.707255;52.555871;52.491088;0.000000;250.000000;20000.000000;3.322275;16.707144
3900.000000;97.315070;320853.114139;66.740305;53.491262;53.424074;0.000000;250.000000;20000.000000;6.052661;16.728640
3901.000000;0.000000;321090.428828;66.779313;53.834082;53.765995;0.000000;209.966692;20000.000000;3.870934;16.738390
3902.000000;18.645626;321337.184084;66.819874;54.121349;54.052496;0.000000;250.000000;20000.000000;1.138738;16.749897
3903.000000;66.417250;321492.744478;66.845444;54.493056;54.423212;0.000000;250.000000;20000.000000;0.681492;16.761863
3904.000000;74.453127;321726.881845;66.883930;55.162212;55.090605;0.000000;250.000000;20000.000000;0.640224;16.769406
3905.000000;62.448096;321592.093226;66.861774;55.341603;55.269493;0.000000;250.000000;20000.000000;4.252038;16.780759
3906.000000;43.612343;321157.791687;66.790386;54.838061;54.767287;0.000000;250.000000;20000.000000;9.148113;16.774223
3907.000000;0.000000;320871.742652;66.743367;53.509199;53.441899;0.000000;172.712880;20000.000000;5.820109;16.753164
3908.000000;0.000000;320698.763959;66.714933;52.684776;52.619588;0.000000;60.097781;20000.000000;3.350428;16.739293
3909.000000;0.000000;320630.856544;66.703771;52.228770;52.164737;0.000000;131.104305;20000.000000;1.326631;16.730905
3910.000000;0.000000;320568.378426;66.693501;52.051904;51.988316;0.000000;200.685230;20000.000000;1.224743;16.727612
3911.000000;24.858859;320522.170789;66.685906;51.890232;51.827050;0.000000;250.000000;20000.000000;0.908516;16.724583
3912.000000;100.917758;320497.651385;66.681875;51.771308;51.708424;0.000000;250.000000;20000.000000;0.482938;16.722342
3913.000000;102.181609;320473.133734;66.677845;51.708424;51.645696;0.000000;250.000000;20000.000000;0.483503;16.721153
3914.000000;102.181045;320448.617836;66.673815;51.645696;51.583126;0.000000;250.000000;20000.000000;0.484067;16.719964
3915.000000;101.916673;320410.759499;66.667592;51.583126;51.486799;0.000000;250.000000;20000.000000;0.748438;16.718776
3916.000000;102.179609;320386.248061;66.663563;51.486799;51.424623;0.000000;250.000000;20000.000000;0.485502;16.716940
3917.000000;105.379505;320380.937916;66.662690;51.473313;51.411173;0.000000;250.000000;20000.000000;0.485606;16.715751
3918.000000;88.014429;320281.180177;66.646293;51.557443;51.495099;0.000000;250.000000;20000.000000;3.115699;16.715494
3919.000000;0.000000;319968.978049;66.594974;51.596799;51.534371;0.000000;218.591164;20000.000000;9.596872;16.710656
3920.000000;33.557724;320153.152224;66.625248;51.243685;51.182153;0.000000;250.000000;20000.000000;3.216200;16.695517
3921.000000;101.467655;320650.817211;66.707052;52.207841;52.143927;0.000000;250.000000;20000.000000;0.780238;16.704448
3922.000000;117.208245;321323.024302;66.817546;54.019363;53.950829;0.000000;250.000000;20000.000000;0.720691;16.728580
3923.000000;119.926150;321938.857799;66.918774;56.197759;56.123439;0.000000;250.000000;20000.000000;3.108177;16.761176
3924.000000;129.813773;322465.760165;67.005384;58.311997;58.231837;0.000000;250.000000;20000.000000;5.553957;16.791038
3925.000000;0.466872;323086.599806;67.107434;60.014169;59.929135;0.000000;250.000000;20000.000000;3.474085;16.816588
3926.000000;98.467069;323736.318276;67.214232;61.811152;61.720801;0.000000;250.000000;20000.000000;0.998748;16.846693
3927.000000;95.713716;324256.465869;67.299731;63.682057;63.585992;0.000000;250.000000;20000.000000;0.585026;16.878198
3928.000000;80.449086;324624.773262;67.360272;65.138754;65.038111;0.000000;250.000000;20000.000000;0.544265;16.903421
3929.000000;69.220075;324585.172143;67.353762;65.783720;65.680987;0.000000;250.000000;20000.000000;3.580059;16.921280
3930.000000;45.037546;324130.100264;67.278960;64.992363;64.892111;0.000000;250.000000;20000.000000;7.722910;16.919360
3931.000000;0.000000;323843.023647;67.231772;63.128151;63.033690;0.000000;173.805606;20000.000000;4.936655;16.897293
3932.000000;0.000000;323669.401292;67.203232;61.980073;61.889092;0.000000;61.745599;20000.000000;2.850846;16.883373
3933.000000;0.000000;323601.155147;67.192014;61.347607;61.258516;0.000000;132.927336;20000.000000;1.131950;16.874954
3934.000000;0.000000;323538.354086;67.181691;61.102521;61.014158;0.000000;202.669282;20000.000000;1.045831;16.871644
3935.000000;27.195052;323491.870740;67.174051;60.878714;60.791013;0.000000;250.000000;20000.000000;0.776824;16.868599
3936.000000;100.986520;323467.138572;67.169985;60.714112;60.626896;0.000000;250.000000;20000.000000;0.414176;16.866345
3937.000000;102.250359;323442.408178;67.165920;60.626896;60.539935;0.000000;250.000000;20000.000000;0.414752;16.865146
3938.000000;102.249783;323417.679560;67.161856;60.539935;60.453230;0.000000;250.000000;20000.000000;0.415328;16.863946
3939.000000;102.249207;323392.952717;67.157791;60.453230;60.366780;0.000000;250.000000;20000.000000;0.415904;16.862747
3940.000000;102.248632;323368.227648;67.153727;60.366780;60.280582;0.000000;250.000000;20000.000000;0.416480;16.861548
3941.000000;105.448518;323362.703892;67.152819;60.347497;60.261359;0.000000;250.000000;20000.000000;0.416593;16.860349
3942.000000;88.970425;323262.345569;67.136322;60.462420;60.375952;0.000000;250.000000;20000.000000;2.659703;16.860082
3943.000000;0.000000;322967.779659;67.087903;60.581880;60.495084;0.000000;220.390301;20000.000000;8.177649;16.855215
3944.000000;37.739451;323228.125734;67.130698;60.357100;60.271001;0.000000;250.000000;20000.000000;2.733514;16.840931
3945.000000;117.393448;323936.715820;67.247172;62.476827;62.384479;0.000000;250.000000;20000.000000;0.654445;16.853556
3946.000000;136.436200;324819.835621;67.392335;65.956404;65.853263;0.000000;250.000000;20000.000000;0.592736;16.887916
3947.000000;87.150345;325089.375359;67.436641;67.680400;67.571575;0.000000;250.000000;20000.000000;2.583982;16.930739
3948.000000;80.827114;325096.911613;67.437880;68.364555;68.253446;0.000000;250.000000;20000.000000;4.740616;16.943809
3949.000000;0.000000;325237.196416;67.460939;68.484479;68.372975;0.000000;200.326805;20000.000000;3.046832;16.944175
3950.000000;0.000000;325387.514545;67.485648;68.510931;68.399311;0.000000;248.443618;20000.000000;0.902691;16.950977
3951.000000;63.929135;325542.737338;67.511162;69.105659;68.992047;0.000000;250.000000;20000.000000;0.540294;16.958266
3952.000000;65.382731;325642.148713;67.527503;69.555208;69.440069;0.000000;250.000000;20000.000000;0.510619;16.965793
3953.000000;62.326952;325506.291385;67.505172;69.839145;69.723036;0.000000;250.000000;20000.000000;3.373183;16.970613
3954.000000;43.279156;325050.733230;67.430289;68.946703;68.833591;0.000000;250.000000;20000.000000;7.281300;16.964026
3955.000000;0.000000;324763.338167;67.383049;66.850315;66.744113;0.000000;173.776499;20000.000000;4.662851;16.941935
3956.000000;0.000000;324589.516279;67.354476;65.562927;65.460860;0.000000;61.888610;20000.000000;2.695941;16.927999
3957.000000;0.000000;324521.165051;67.343241;64.854839;64.755013;0.000000;133.124767;20000.000000;1.071483;16.919571
3958.000000;0.000000;324458.263796;67.332902;64.580572;64.481608;0.000000;202.916736;20000.000000;0.990250;16.916256
3959.000000;27.510957;324411.694888;67.325247;64.330216;64.232034;0.000000;250.000000;20000.000000;0.735868;16.913206
3960.000000;101.007984;324386.896652;67.321171;64.146111;64.048504;0.000000;250.000000;20000.000000;0.392712;16.910948
3961.000000;102.271820;324362.100198;67.317095;64.048504;63.951200;0.000000;250.000000;20000.000000;0.393292;16.909745
3962.000000;102.271240;324337.305527;67.313019;63.951200;63.854199;0.000000;250.000000;20000.000000;0.393871;16.908543
3963.000000;101.205108;324245.538189;67.297935;63.854199;63.497733;0.000000;250.000000;20000.000000;1.460003;16.907341
3964.000000;102.268516;324220.751893;67.293861;63.497733;63.402133;0.000000;250.000000;20000.000000;0.396595;16.902891
3965.000000;105.768400;324215.166916;67.292943;63.476161;63.380632;0.000000;250.000000;20000.000000;0.396711;16.901689
3966.000000;88.900943;324114.636738;67.276418;63.603085;63.507172;0.000000;250.000000;20000.000000;2.529185;16.901418
3967.000000;0.000000;323800.435306;67.224771;63.659991;63.563922;0.000000;220.050517;20000.000000;7.783454;16.896543
3968.000000;35.480594;323983.822323;67.254915;63.115688;63.021325;0.000000;250.000000;20000.000000;2.614832;16.881307
3969.000000;99.112692;324442.756521;67.330353;64.428526;64.330132;0.000000;250.000000;20000.000000;0.635201;16.890200
3970.000000;113.145433;325076.242551;67.434482;67.042775;66.936081;0.000000;250.000000;20000.000000;0.583503;16.912454
