Heure; Bilan [kWh]; Stockage [kWh]; Température du stock [°C]; COP chauffage; COP ECS; ECS Gachée
3880.000000;304.929851;1971546.826127;95.018366;5.000000;5.000000;53.325000
3881.000000;265.836734;1971268.452823;95.006926;5.000000;5.000000;29.625000
3882.000000;0.000000;1971122.946204;95.000947;5.000000;5.000000;17.775000
3883.000000;0.000000;1970911.783931;94.992270;5.000000;5.000000;5.925000
3884.000000;0.000000;1970751.247457;94.985673;5.000000;5.000000;0.000000
3885.000000;0.000000;1971027.267704;94.997015;5.000000;5.000000;0.000000
3886.000000;0.000000;1971305.660081;95.008455;5.000000;5.000000;0.000000
3887.000000;210.561564;1971215.162338;95.004737;5.000000;5.000000;0.000000
3888.000000;231.400696;1971146.778880;95.001926;5.000000;5.000000;0.000000
3889.000000;0.000000;1971508.442794;95.016789;5.000000;5.000000;0.000000
3890.000000;232.665111;1971440.050539;95.013978;5.000000;5.000000;0.000000
3891.000000;232.665111;1971371.660335;95.011168;5.000000;5.000000;0.000000
3892.000000;232.665111;1971303.272182;95.008357;5.000000;5.000000;0.000000
3893.000000;259.789761;1971234.886082;95.005547;5.000000;5.000000;11.850000
3894.000000;0.000000;1971562.398631;95.019006;5.000000;5.000000;23.700000
3895.000000;0.000000;1971467.204742;95.015094;5.000000;5.000000;41.475000
3896.000000;371.766430;1971259.147216;95.006544;5.000000;5.000000;77.025000
3897.000000;436.984093;1971175.031636;95.003087;5.000000;5.000000;142.200000
3898.000000;0.000000;1972051.424764;95.039102;5.000000;5.000000;225.150000
3899.000000;416.874577;1971833.582716;95.030150;5.000000;5.000000;165.900000
3900.000000;392.594830;1971466.800153;95.015077;5.000000;5.000000;136.275000
3901.000000;240.427306;1971215.271292;95.004741;5.000000;5.000000;118.500000
3902.000000;313.273517;1971110.334246;95.000429;5.000000;5.000000;82.950000
3903.000000;0.000000;1971559.427872;95.018884;5.000000;5.000000;53.325000
3904.000000;320.109701;1971480.780636;95.015652;5.000000;5.000000;59.250000
3905.000000;246.426434;1971202.409312;95.004212;5.000000;5.000000;23.700000
3906.000000;0.000000;1971061.972371;94.998441;5.000000;5.000000;17.775000
3907.000000;0.000000;1970862.914365;94.990261;5.000000;5.000000;0.000000
3908.000000;0.000000;1970702.380184;94.983664;5.000000;5.000000;0.000000
3909.000000;0.000000;1970978.407319;94.995007;5.000000;5.000000;0.000000
3910.000000;0.000000;1971256.806539;95.006448;5.000000;5.000000;0.000000
3911.000000;210.561564;1971166.310261;95.002729;5.000000;5.000000;0.000000
3912.000000;0.000000;1971525.634129;95.017495;5.000000;5.000000;0.000000
3913.000000;232.665111;1971457.241358;95.014685;5.000000;5.000000;0.000000
3914.000000;232.665111;1971388.850638;95.011874;5.000000;5.000000;0.000000
3915.000000;232.665111;1971306.853970;95.008505;5.000000;5.000000;0.000000
3916.000000;232.665111;1971238.467762;95.005694;5.000000;5.000000;0.000000
3917.000000;255.559311;1971170.083605;95.002884;5.000000;5.000000;5.925000
3918.000000;0.000000;1971485.648572;95.015852;5.000000;5.000000;23.700000
3919.000000;0.000000;1971345.388869;95.010088;5.000000;5.000000;41.475000
3920.000000;346.134880;1971137.334998;95.001538;5.000000;5.000000;71.100000
3921.000000;0.000000;1971807.570291;95.029081;5.000000;5.000000;130.350000
3922.000000;445.758785;1971725.264043;95.025699;5.000000;5.000000;177.750000
3923.000000;462.165277;1971507.431779;95.016747;5.000000;5.000000;207.375000
3924.000000;486.908980;1971140.659001;95.001675;5.000000;5.000000;225.150000
3925.000000;0.000000;1971541.009898;95.018127;5.000000;5.000000;219.225000
3926.000000;429.237617;1971436.063080;95.013814;5.000000;5.000000;177.750000
3927.000000;404.203392;1971355.593761;95.010507;5.000000;5.000000;130.350000
3928.000000;370.626251;1971276.952639;95.007276;5.000000;5.000000;77.025000
3929.000000;0.000000;1971581.490780;95.019790;5.000000;5.000000;41.475000
3930.000000;0.000000;1971497.114599;95.016323;5.000000;5.000000;17.775000
3931.000000;88.944400;1971142.686704;95.001758;5.000000;5.000000;5.925000
3932.000000;0.000000;1970982.139405;94.995161;5.000000;5.000000;0.000000
3933.000000;0.000000;1971258.127105;95.006502;5.000000;5.000000;0.000000
3934.000000;208.536882;1971151.047109;95.002102;5.000000;5.000000;0.000000
3935.000000;0.000000;1971449.746333;95.014377;5.000000;5.000000;0.000000
3936.000000;231.400696;1971381.355838;95.011566;5.000000;5.000000;0.000000
3937.000000;232.665111;1971312.967395;95.008756;5.000000;5.000000;0.000000
3938.000000;232.665111;1971244.581004;95.005945;5.000000;5.000000;0.000000
3939.000000;232.665111;1971176.196663;95.003135;5.000000;5.000000;0.000000
3940.000000;232.665111;1971107.814375;95.000325;5.000000;5.000000;0.000000
3941.000000;0.000000;1971513.180983;95.016983;5.000000;5.000000;5.925000
3942.000000;282.754678;1971309.310641;95.008605;5.000000;5.000000;23.700000
3943.000000;0.000000;1971198.056311;95.004034;5.000000;5.000000;41.475000
3944.000000;0.000000;1971680.396510;95.023855;5.000000;5.000000;77.025000
3945.000000;488.744893;1971596.268293;95.020398;5.000000;5.000000;171.825000
3946.000000;534.349385;1971513.968383;95.017016;5.000000;5.000000;231.075000
3947.000000;358.145977;1971296.142458;95.008064;5.000000;5.000000;118.500000
3948.000000;0.000000;1971550.641967;95.018523;5.000000;5.000000;88.875000
3949.000000;215.044606;1971299.110590;95.008186;5.000000;5.000000;94.800000
3950.000000;277.687967;1971194.171029;95.003874;5.000000;5.000000;59.250000
3951.000000;282.266892;1971113.708966;95.000567;5.000000;5.000000;47.400000
3952.000000;0.000000;1971518.663410;95.017209;5.000000;5.000000;35.550000
3953.000000;238.960934;1971240.290950;95.005769;5.000000;5.000000;23.700000
3954.000000;0.000000;1971069.027779;94.998731;5.000000;5.000000;11.850000
3955.000000;0.000000;1970865.369180;94.990362;5.000000;5.000000;0.000000
3956.000000;0.000000;1970704.834884;94.983765;5.000000;5.000000;0.000000
3957.000000;0.000000;1970980.861673;94.995108;5.000000;5.000000;0.000000
3958.000000;0.000000;1971259.260549;95.006549;5.000000;5.000000;0.000000
3959.000000;210.561564;1971168.764198;95.002830;5.000000;5.000000;0.000000
3960.000000;231.400696;1971100.382132;95.000020;5.000000;5.000000;0.000000
3961.000000;0.000000;1971462.053135;95.014882;5.000000;5.000000;0.000000
3962.000000;232.665111;1971393.662271;95.012072;5.000000;5.000000;0.000000
3963.000000;232.665111;1971257.233458;95.006465;5.000000;5.000000;0.000000
3964.000000;232.913961;1971188.848739;95.003655;5.000000;5.000000;0.000000
3965.000000;258.047811;1971120.466070;95.000845;5.000000;5.000000;11.850000
3966.000000;0.000000;1971443.859575;95.014135;5.000000;5.000000;23.700000
3967.000000;0.000000;1971312.345553;95.008730;5.000000;5.000000;41.475000
3968.000000;344.641780;1971104.292673;95.000181;5.000000;5.000000;71.100000
3969.000000;0.000000;1971750.617726;95.026740;5.000000;5.000000;118.500000
3970.000000;432.818585;1971668.313186;95.023358;5.000000;5.000000;165.900000
3971.000000;451.464727;1971450.482631;95.014407;5.000000;5.000000;195.525000
3972.000000;0.000000;1971934.010152;95.034277;5.000000;5.000000;207.375000
3973.000000;320.557006;1971682.467275;95.023940;5.000000;5.000000;189.600000
3974.000000;426.749117;1971577.516214;95.019627;5.000000;5.000000;177.750000
3975.000000;407.687292;1971497.042651;95.016320;5.000000;5.000000;136.275000
3976.000000;373.363601;1971418.397287;95.013088;5.000000;5.000000;77.025000
3977.000000;327.302684;1971140.027834;95.001649;5.000000;5.000000;41.475000
3978.000000;0.000000;1971075.963941;94.999016;5.000000;5.000000;17.775000
3979.000000;0.000000;1970900.365261;94.991800;5.000000;5.000000;0.000000
3980.000000;0.000000;1970741.209362;94.985260;5.000000;5.000000;0.000000
3981.000000;0.000000;1971017.231023;94.996603;5.000000;5.000000;0.000000
3982.000000;0.000000;1971295.624806;95.008043;5.000000;5.000000;0.000000
3983.000000;210.561564;1971205.127364;95.004324;5.000000;5.000000;0.000000
3984.000000;231.400696;1971136.744207;95.001514;5.000000;5.000000;0.000000
3985.000000;0.000000;1971498.409655;95.016376;5.000000;5.000000;0.000000
3986.000000;232.665111;1971430.017700;95.013566;5.000000;5.000000;0.000000
3987.000000;232.665111;1971361.627797;95.010755;5.000000;5.000000;0.000000
3988.000000;232.665111;1971293.239946;95.007945;5.000000;5.000000;0.000000
3989.000000;259.540911;1971224.854146;95.005135;5.000000;5.000000;11.850000
3990.000000;0.000000;1971558.808072;95.018858;5.000000;5.000000;23.700000
3991.000000;0.000000;1971461.314904;95.014852;5.000000;5.000000;35.550000
3992.000000;378.983080;1971253.257554;95.006302;5.000000;5.000000;71.100000
3993.000000;441.961093;1971169.142151;95.002845;5.000000;5.000000;142.200000
3994.000000;0.000000;1971976.083189;95.036006;5.000000;5.000000;195.525000
3995.000000;503.225527;1971758.243401;95.027054;5.000000;5.000000;225.150000
3996.000000;520.503730;1971391.463098;95.011981;5.000000;5.000000;242.925000
3997.000000;385.755706;1971139.936497;95.001645;5.000000;5.000000;231.075000
3998.000000;0.000000;1971901.985211;95.032961;5.000000;5.000000;201.450000
3999.000000;443.770542;1971821.501914;95.029653;5.000000;5.000000;148.125000
4000.000000;393.769301;1971742.846816;95.026421;5.000000;5.000000;77.025000
4001.000000;337.007834;1971464.467631;95.014981;5.000000;5.000000;41.475000
4002.000000;0.000000;1971405.409306;95.012555;5.000000;5.000000;17.775000
4003.000000;0.000000;1971225.964534;95.005180;5.000000;5.000000;11.850000
4004.000000;0.000000;1971065.873300;94.998602;5.000000;5.000000;0.000000
4005.000000;0.000000;1971341.849198;95.009943;5.000000;5.000000;0.000000
4006.000000;208.536882;1971234.766692;95.005542;5.000000;5.000000;0.000000
4007.000000;210.561564;1971144.271075;95.001823;5.000000;5.000000;0.000000
4008.000000;0.000000;1971503.598296;95.016590;5.000000;5.000000;0.000000
4009.000000;232.665111;1971435.206185;95.013779;5.000000;5.000000;0.000000
4010.000000;232.665111;1971366.816127;95.010969;5.000000;5.000000;0.000000
4011.000000;232.665111;1971298.428120;95.008158;5.000000;5.000000;0.000000
4012.000000;232.665111;1971230.042164;95.005348;5.000000;5.000000;0.000000
4013.000000;260.287461;1971161.658260;95.002538;5.000000;5.000000;11.850000
4014.000000;0.000000;1971500.223549;95.016451;5.000000;5.000000;23.700000
4015.000000;0.000000;1971406.419313;95.012596;5.000000;5.000000;35.550000
4016.000000;381.471580;1971198.363611;95.004046;5.000000;5.000000;71.100000
4017.000000;444.947293;1971114.249854;95.000590;5.000000;5.000000;142.200000
4018.000000;0.000000;1971923.966275;95.033864;5.000000;5.000000;195.525000
4019.000000;503.723227;1971706.128050;95.024912;5.000000;5.000000;231.075000
4020.000000;518.761780;1971339.349311;95.009840;5.000000;5.000000;242.925000
4021.000000;0.000000;1971797.612146;95.028672;5.000000;5.000000;231.075000
4022.000000;467.062817;1971692.657631;95.024359;5.000000;5.000000;195.525000
4023.000000;440.286642;1971612.180614;95.021052;5.000000;5.000000;142.200000
4024.000000;391.778501;1971533.531795;95.017820;5.000000;5.000000;77.025000
4025.000000;334.021634;1971255.158889;95.006380;5.000000;5.000000;41.475000
4026.000000;0.000000;1971192.915787;95.003822;5.000000;5.000000;17.775000
4027.000000;0.000000;1971012.568021;94.996411;5.000000;5.000000;5.925000
4028.000000;0.000000;1970852.486821;94.989833;5.000000;5.000000;0.000000
4029.000000;0.000000;1971128.492796;95.001175;5.000000;5.000000;0.000000
4030.000000;0.000000;1971406.870996;95.012615;5.000000;5.000000;0.000000
4031.000000;210.561564;1971316.370217;95.008896;5.000000;5.000000;0.000000
4032.000000;231.400696;1971247.983723;95.006085;5.000000;5.000000;0.000000
4033.000000;232.665111;1971179.599281;95.003275;5.000000;5.000000;0.000000
4034.000000;232.665111;1971111.216890;95.000465;5.000000;5.000000;0.000000
4035.000000;0.000000;1971472.886238;95.015327;5.000000;5.000000;0.000000
4036.000000;232.665111;1971404.495049;95.012517;5.000000;5.000000;0.000000
4037.000000;257.052411;1971336.105911;95.009707;5.000000;5.000000;11.850000
4038.000000;284.496628;1971132.240881;95.001329;5.000000;5.000000;23.700000
4039.000000;0.000000;1971009.972861;94.996305;5.000000;5.000000;41.475000
4040.000000;0.000000;1971531.744967;95.017746;5.000000;5.000000;0.000000
4041.000000;425.536993;1971447.621209;95.014289;5.000000;5.000000;136.275000
4042.000000;462.680585;1971365.325759;95.010907;5.000000;5.000000;189.600000
4043.000000;485.059477;1971147.504293;95.001956;5.000000;5.000000;225.150000
4044.000000;0.000000;1971709.774404;95.025062;5.000000;5.000000;237.000000
4045.000000;368.087356;1971458.238253;95.014725;5.000000;5.000000;231.075000
4046.000000;455.118017;1971353.293919;95.010413;5.000000;5.000000;195.525000
4047.000000;432.074592;1971272.827082;95.007106;5.000000;5.000000;142.200000
4048.000000;386.054951;1971194.188444;95.003875;5.000000;5.000000;77.025000
4049.000000;0.000000;1971529.561630;95.017656;5.000000;5.000000;41.475000
4050.000000;0.000000;1971465.892604;95.015040;5.000000;5.000000;17.775000
4051.000000;94.170250;1971111.465646;95.000475;5.000000;5.000000;5.925000
4052.000000;0.000000;1970951.379795;94.993897;5.000000;5.000000;0.000000
4053.000000;0.000000;1971227.371831;95.005238;5.000000;5.000000;0.000000
4054.000000;208.536882;1971120.292758;95.000838;5.000000;5.000000;0.000000
4055.000000;0.000000;1971418.996322;95.013113;5.000000;5.000000;0.000000
4056.000000;231.400696;1971350.606750;95.010302;5.000000;5.000000;0.000000
4057.000000;232.665111;1971282.219229;95.007492;5.000000;5.000000;0.000000
4058.000000;232.665111;1971213.833760;95.004682;5.000000;5.000000;0.000000
4059.000000;232.665111;1971145.450342;95.001872;5.000000;5.000000;0.000000
4060.000000;0.000000;1971507.114459;95.016734;5.000000;5.000000;0.000000
4061.000000;256.305861;1971438.722243;95.013923;5.000000;5.000000;11.850000
4062.000000;281.261578;1971234.854135;95.005546;5.000000;5.000000;23.700000
4063.000000;0.000000;1971103.830653;95.000162;5.000000;5.000000;41.475000
4064.000000;0.000000;1971550.773441;95.018528;5.000000;5.000000;71.100000
4065.000000;412.845643;1971466.649112;95.015071;5.000000;5.000000;130.350000
4066.000000;445.012235;1971384.353091;95.011689;5.000000;5.000000;177.750000
4067.000000;463.658377;1971166.531054;95.002738;5.000000;5.000000;207.375000
4068.000000;0.000000;1971677.275864;95.023727;5.000000;5.000000;219.225000
4069.000000;343.202356;1971425.740689;95.013390;5.000000;5.000000;207.375000
4070.000000;431.477267;1971320.797329;95.009078;5.000000;5.000000;183.675000
4071.000000;408.424983;1971240.331468;95.005771;5.000000;5.000000;130.350000
4072.000000;366.301301;1971161.693804;95.002539;5.000000;5.000000;77.025000
4073.000000;0.000000;1971464.278172;95.014974;5.000000;5.000000;41.475000
4074.000000;0.000000;1971379.806271;95.011502;5.000000;5.000000;17.775000
4075.000000;0.000000;1971190.244260;95.003713;5.000000;5.000000;11.850000
4076.000000;0.000000;1971029.694731;94.997115;5.000000;5.000000;0.000000
4077.000000;0.000000;1971305.675728;95.008456;5.000000;5.000000;0.000000
4078.000000;208.536882;1971198.594307;95.004056;5.000000;5.000000;0.000000
4079.000000;210.561564;1971108.099776;95.000337;5.000000;5.000000;0.000000
4080.000000;0.000000;1971467.432498;95.015103;5.000000;5.000000;0.000000
4081.000000;232.665111;1971399.041473;95.012293;5.000000;5.000000;0.000000
4082.000000;232.665111;1971330.652499;95.009482;5.000000;5.000000;0.000000
4083.000000;232.665111;1971262.265577;95.006672;5.000000;5.000000;0.000000
4084.000000;232.665111;1971193.880706;95.003862;5.000000;5.000000;0.000000
4085.000000;254.812761;1971125.497887;95.001052;5.000000;5.000000;5.925000
4086.000000;0.000000;1971436.930973;95.013850;5.000000;5.000000;23.700000
4087.000000;0.000000;1971291.618438;95.007878;5.000000;5.000000;41.475000
4088.000000;0.000000;1971718.742201;95.025431;5.000000;5.000000;71.100000
4089.000000;403.389343;1971634.612834;95.021973;5.000000;5.000000;124.425000
4090.000000;434.062835;1971552.311774;95.018591;5.000000;5.000000;165.900000
4091.000000;452.957827;1971334.484699;95.009640;5.000000;5.000000;195.525000
4092.000000;0.000000;1971830.463188;95.030022;5.000000;5.000000;213.300000
4093.000000;332.999506;1971578.923417;95.019685;5.000000;5.000000;201.450000
4094.000000;420.279017;1971473.975462;95.015372;5.000000;5.000000;171.825000
4095.000000;403.456842;1971393.505006;95.012065;5.000000;5.000000;130.350000
4096.000000;364.156151;1971314.862747;95.008834;5.000000;5.000000;77.025000
4097.000000;0.000000;1971624.453068;95.021556;5.000000;5.000000;41.475000
4098.000000;0.000000;1971545.589481;95.018315;5.000000;5.000000;17.775000
4099.000000;92.179450;1971191.160131;95.003750;5.000000;5.000000;11.850000
4100.000000;0.000000;1971031.070534;94.997172;5.000000;5.000000;0.000000
4101.000000;0.000000;1971307.051337;95.008513;5.000000;5.000000;0.000000
4102.000000;208.536882;1971199.969874;95.004112;5.000000;5.000000;0.000000
4103.000000;210.561564;1971109.475302;95.000393;5.000000;5.000000;0.000000
4104.000000;0.000000;1971468.807815;95.015160;5.000000;5.000000;0.000000
4105.000000;232.665111;1971400.416748;95.012349;5.000000;5.000000;0.000000
4106.000000;232.665111;1971332.027733;95.009539;5.000000;5.000000;0.000000
4107.000000;232.665111;1971263.640770;95.006729;5.000000;5.000000;0.000000
4108.000000;232.665111;1971195.255858;95.003919;5.000000;5.000000;0.000000
4109.000000;259.789761;1971126.872997;95.001108;5.000000;5.000000;11.850000
4110.000000;0.000000;1971465.444718;95.015022;5.000000;5.000000;23.700000
4111.000000;0.000000;1971374.865799;95.011299;5.000000;5.000000;35.550000
4112.000000;385.453180;1971166.811043;95.002750;5.000000;5.000000;71.100000
4113.000000;0.000000;1971920.291865;95.033713;5.000000;5.000000;142.200000
4114.000000;493.289135;1971837.982236;95.030331;5.000000;5.000000;201.450000
4115.000000;515.916877;1971620.146591;95.021379;5.000000;5.000000;237.000000
4116.000000;530.208880;1971253.370431;95.006307;5.000000;5.000000;248.850000
4117.000000;0.000000;1971730.052093;95.025895;5.000000;5.000000;237.000000
4118.000000;477.514517;1971625.099605;95.021582;5.000000;5.000000;201.450000
4119.000000;449.494092;1971544.624615;95.018275;5.000000;5.000000;148.125000
4120.000000;399.990551;1971465.977822;95.015044;5.000000;5.000000;77.025000
4121.000000;340.242884;1971187.606943;95.003604;5.000000;5.000000;41.475000
4122.000000;0.000000;1971131.815415;95.001312;5.000000;5.000000;17.775000
4123.000000;0.000000;1970954.232521;94.994014;5.000000;5.000000;5.925000
4124.000000;0.000000;1970794.154063;94.987436;5.000000;5.000000;0.000000
4125.000000;0.000000;1971070.168261;94.998778;5.000000;5.000000;0.000000
4126.000000;0.000000;1971348.554629;95.010218;5.000000;5.000000;0.000000
4127.000000;210.561564;1971258.055599;95.006499;5.000000;5.000000;0.000000
4128.000000;231.400696;1971189.670855;95.003689;5.000000;5.000000;0.000000
4129.000000;232.665111;1971121.288162;95.000879;5.000000;5.000000;0.000000
4130.000000;0.000000;1971482.955971;95.015741;5.000000;5.000000;0.000000
4131.000000;232.665111;1971414.564480;95.012931;5.000000;5.000000;0.000000
4132.000000;232.665111;1971346.175040;95.010120;5.000000;5.000000;0.000000
4133.000000;257.301261;1971277.787652;95.007310;5.000000;5.000000;11.850000
4134.000000;0.000000;1971602.992601;95.020674;5.000000;5.000000;23.700000
4135.000000;0.000000;1971489.393868;95.016006;5.000000;5.000000;41.475000
4136.000000;369.775630;1971281.335677;95.007456;5.000000;5.000000;71.100000
4137.000000;431.758243;1971197.219431;95.003999;5.000000;5.000000;136.275000
4138.000000;463.178285;1971114.931493;95.000618;5.000000;5.000000;189.600000
4139.000000;0.000000;1971790.961140;95.028398;5.000000;5.000000;225.150000
4140.000000;501.839980;1971424.179856;95.013326;5.000000;5.000000;237.000000
4141.000000;365.847706;1971172.652273;95.002990;5.000000;5.000000;231.075000
4142.000000;0.000000;1971907.554152;95.033190;5.000000;5.000000;195.525000
4143.000000;428.590692;1971827.070688;95.029882;5.000000;5.000000;142.200000
4144.000000;381.575651;1971748.415423;95.026650;5.000000;5.000000;77.025000
4145.000000;331.530181;1971470.036071;95.015210;5.000000;5.000000;41.475000
4146.000000;0.000000;1971402.237175;95.012424;5.000000;5.000000;17.775000
4147.000000;0.000000;1971221.412763;95.004993;5.000000;5.000000;5.925000
4148.000000;0.000000;1971061.321743;94.998415;5.000000;5.000000;0.000000
4149.000000;0.000000;1971337.298282;95.009756;5.000000;5.000000;0.000000
4150.000000;208.536882;1971230.215912;95.005355;5.000000;5.000000;0.000000
4151.000000;210.561564;1971139.720432;95.001636;5.000000;5.000000;0.000000
4152.000000;0.000000;1971499.048345;95.016403;5.000000;5.000000;0.000000
4153.000000;232.665111;1971430.656371;95.013592;5.000000;5.000000;0.000000
4154.000000;232.665111;1971362.266449;95.010782;5.000000;5.000000;0.000000
4155.000000;232.665111;1971293.878578;95.007971;5.000000;5.000000;0.000000
4156.000000;232.665111;1971225.492759;95.005161;5.000000;5.000000;0.000000
4157.000000;256.554711;1971157.108992;95.002351;5.000000;5.000000;11.850000
4158.000000;0.000000;1971479.115950;95.015583;5.000000;5.000000;23.700000
4159.000000;0.000000;1971355.876393;95.010519;5.000000;5.000000;41.475000
4160.000000;364.300930;1971147.822207;95.001969;5.000000;5.000000;71.100000
4161.000000;0.000000;1971831.393840;95.030060;5.000000;5.000000;130.350000
4162.000000;456.459335;1971749.086877;95.026678;5.000000;5.000000;183.675000
4163.000000;472.616977;1971531.253899;95.017726;5.000000;5.000000;213.300000
4164.000000;490.144030;1971164.480406;95.002654;5.000000;5.000000;225.150000
4165.000000;0.000000;1971589.205216;95.020107;5.000000;5.000000;231.075000
4166.000000;451.136417;1971484.256953;95.015795;5.000000;5.000000;195.525000
4167.000000;421.314980;1971403.786188;95.012488;5.000000;5.000000;142.200000
4168.000000;373.781567;1971325.143620;95.009256;5.000000;5.000000;77.025000
4169.000000;0.000000;1971637.031731;95.022073;5.000000;5.000000;41.475000
4170.000000;0.000000;1971556.326260;95.018756;5.000000;5.000000;17.775000
4171.000000;89.690950;1971201.896588;95.004191;5.000000;5.000000;11.850000
4172.000000;0.000000;1971041.806486;94.997613;5.000000;5.000000;0.000000
4173.000000;0.000000;1971317.785776;95.008954;5.000000;5.000000;0.000000
4174.000000;208.536882;1971210.703992;95.004553;5.000000;5.000000;0.000000
4175.000000;210.561564;1971120.209097;95.000835;5.000000;5.000000;0.000000
4176.000000;0.000000;1971479.539978;95.015601;5.000000;5.000000;0.000000
4177.000000;232.665111;1971411.148589;95.012790;5.000000;5.000000;0.000000
4178.000000;232.665111;1971342.759252;95.009980;5.000000;5.000000;0.000000
4179.000000;232.665111;1971274.371967;95.007170;5.000000;5.000000;0.000000
4180.000000;232.913961;1971205.986733;95.004360;5.000000;5.000000;0.000000
4181.000000;254.066211;1971137.603550;95.001549;5.000000;5.000000;5.925000
4182.000000;0.000000;1971409.936228;95.012741;5.000000;5.000000;17.775000
4183.000000;0.000000;1971144.110757;95.001817;5.000000;5.000000;23.700000
4184.000000;0.000000;1971433.731894;95.013718;5.000000;5.000000;41.475000
4185.000000;285.434443;1971349.611077;95.010262;5.000000;5.000000;47.400000
4186.000000;252.153485;1971267.318567;95.006880;5.000000;5.000000;35.550000
4187.000000;0.000000;1971611.210480;95.021012;5.000000;5.000000;65.175000
4188.000000;332.373130;1971244.434589;95.005939;5.000000;5.000000;88.875000
4189.000000;0.000000;1971575.767288;95.019555;5.000000;5.000000;177.750000
4190.000000;389.670467;1971470.819428;95.015242;5.000000;5.000000;142.200000
4191.000000;479.107242;1971390.349066;95.011936;5.000000;5.000000;171.825000
4192.000000;340.189770;1971311.706902;95.008704;5.000000;5.000000;71.100000
4193.000000;0.000000;1971594.466954;95.020324;5.000000;5.000000;41.475000
4194.000000;0.000000;1971447.533536;95.014286;5.000000;5.000000;17.775000
4195.000000;0.000000;1971236.348250;95.005607;5.000000;5.000000;5.925000
4196.000000;0.000000;1971076.256528;94.999028;5.000000;5.000000;0.000000
4197.000000;0.000000;1971352.230963;95.010369;5.000000;5.000000;0.000000
4198.000000;208.536882;1971245.148144;95.005969;5.000000;5.000000;0.000000
4199.000000;210.561564;1971154.652217;95.002250;5.000000;5.000000;0.000000
4200.000000;0.000000;1971513.977858;95.017016;5.000000;5.000000;0.000000
4201.000000;232.665111;1971445.585436;95.014206;5.000000;5.000000;0.000000
4202.000000;232.665111;1971377.195066;95.011395;5.000000;5.000000;0.000000
4203.000000;232.665111;1971308.806748;95.008585;5.000000;5.000000;0.000000
4204.000000;232.665111;1971240.420481;95.005775;5.000000;5.000000;0.000000
4205.000000;252.075411;1971172.036266;95.002964;5.000000;5.000000;5.925000
4206.000000;0.000000;1971466.442032;95.015063;5.000000;5.000000;23.700000
4207.000000;0.000000;1971291.226586;95.007862;5.000000;5.000000;41.475000
4208.000000;0.000000;1971665.914998;95.023260;5.000000;5.000000;59.250000
4209.000000;360.587143;1971581.787216;95.019803;5.000000;5.000000;94.800000
4210.000000;380.311235;1971499.487741;95.016421;5.000000;5.000000;118.500000
4211.000000;391.491877;1971281.662250;95.007469;5.000000;5.000000;136.275000
4212.000000;0.000000;1971681.979070;95.023920;5.000000;5.000000;154.050000
4213.000000;274.270906;1971430.443753;95.013583;5.000000;5.000000;142.200000
4214.000000;365.019552;1971325.500253;95.009271;5.000000;5.000000;124.425000
4215.000000;358.293914;1971245.034250;95.005964;5.000000;5.000000;100.725000
4216.000000;327.164773;1971166.396445;95.002733;5.000000;5.000000;65.175000
4217.000000;0.000000;1971419.919634;95.013151;5.000000;5.000000;41.475000
4218.000000;0.000000;1971310.840061;95.008668;5.000000;5.000000;23.700000
4219.000000;0.000000;1971110.427856;95.000433;5.000000;5.000000;5.925000
4220.000000;0.000000;1970950.342054;94.993854;5.000000;5.000000;0.000000
4221.000000;0.000000;1971226.334236;95.005196;5.000000;5.000000;0.000000
4222.000000;208.536882;1971119.255195;95.000795;5.000000;5.000000;0.000000
4223.000000;0.000000;1971417.958905;95.013070;5.000000;5.000000;0.000000
4224.000000;231.400696;1971349.569364;95.010260;5.000000;5.000000;0.000000
4225.000000;232.665111;1971281.181874;95.007450;5.000000;5.000000;0.000000
4226.000000;232.665111;1971212.796436;95.004639;5.000000;5.000000;0.000000
4227.000000;232.665111;1971144.413049;95.001829;5.000000;5.000000;0.000000
4228.000000;0.000000;1971506.077325;95.016691;5.000000;5.000000;0.000000
4229.000000;245.107611;1971437.685140;95.013881;5.000000;5.000000;5.925000
4230.000000;252.394978;1971233.817063;95.005503;5.000000;5.000000;17.775000
4231.000000;0.000000;1970997.451254;94.995790;5.000000;5.000000;29.625000
4232.000000;0.000000;1971344.791966;95.010064;5.000000;5.000000;0.000000
4233.000000;314.798743;1971260.673816;95.006607;5.000000;5.000000;65.175000
4234.000000;358.163585;1971178.383974;95.003225;5.000000;5.000000;106.650000
4235.000000;0.000000;1971631.307142;95.021838;5.000000;5.000000;112.575000
4236.000000;370.696030;1971264.530647;95.006765;5.000000;5.000000;124.425000
4237.000000;0.000000;1971460.628467;95.014824;5.000000;5.000000;112.575000
4238.000000;330.941867;1971355.684060;95.010511;5.000000;5.000000;94.800000
4239.000000;324.820242;1971275.217152;95.007204;5.000000;5.000000;77.025000
4240.000000;300.201701;1971196.578442;95.003973;5.000000;5.000000;53.325000
4241.000000;0.000000;1971401.776342;95.012405;5.000000;5.000000;29.625000
4242.000000;0.000000;1971241.530873;95.005820;5.000000;5.000000;11.850000
4243.000000;0.000000;1971022.540435;94.996821;5.000000;5.000000;5.925000
4244.000000;0.000000;1970862.458765;94.990243;5.000000;5.000000;0.000000
4245.000000;0.000000;1971138.463335;95.001585;5.000000;5.000000;0.000000
